 ,Area,Min,Max,Median,Slice
1704,50,13269,13487,13364,3799
1705,50,13310,13470,13368,3800
1706,50,13279,13457,13348,3801
1707,50,13288,13484,13349,3802
1708,50,13267,13464,13328,3803
1709,50,13280,13451,13330,3804
1710,50,13231,13439,13323,3805
1711,50,13256,13435,13315,3806
1712,50,13253,13433,13303,3807
1713,50,13253,13451,13307,3808
1714,50,13256,13441,13304,3809
1715,50,13257,13433,13302,3810
1716,50,13284,13456,13327,3811
1717,50,13280,13455,13323,3812
1718,50,13267,13457,13321,3813
1719,50,13268,13456,13321,3814
1720,50,13274,13437,13319,3815
1721,50,13300,13422,13346,3816
1722,50,13214,13438,13358,3817
1723,50,13166,13447,13370,3818
1724,50,13223,13454,13394,3819
1725,50,13207,13514,13417,3820
1726,50,13161,13553,13392,3821
1727,50,13177,13522,13417,3822
1728,50,13226,13485,13433,3823
1729,50,13292,13511,13447,3824
1730,50,13234,13515,13440,3825
1731,50,13268,13526,13445,3826
1732,50,13281,13521,13447,3827
1733,50,13344,13498,13444,3828
1734,50,13403,13598,13447,3829
1735,50,13327,13523,13442,3830
1736,50,13386,13501,13462,3831
1737,50,13348,13522,13454,3832
1738,50,13339,13514,13456,3833
1739,50,13342,13526,13454,3834
1740,50,13362,13538,13469,3835
1741,50,13360,13555,13471,3836
1742,50,13346,13555,13465,3837
1743,50,13354,13543,13468,3838
1744,50,13346,13542,13463,3839
1745,50,13417,13524,13459,3840
1746,50,13426,13547,13461,3841
1747,50,13387,13520,13461,3842
1748,50,13408,13572,13459,3843
1749,50,13380,13518,13454,3844
1750,50,13372,13528,13461,3845
1751,50,13402,13516,13462,3846
1752,50,13413,13555,13458,3847
1753,50,13350,13538,13448,3848
1754,50,13397,13542,13464,3849
1755,50,13406,13520,13463,3850
1756,50,13351,13517,13469,3851
1757,50,13360,13531,13460,3852
1758,50,13382,13532,13452,3853
1759,50,13376,13536,13444,3854
1760,50,13332,13533,13454,3855
1761,50,13362,13494,13432,3856
1762,50,13349,13509,13450,3857
1763,50,13344,13511,13454,3858
1764,50,13387,13505,13455,3859
1765,50,13343,13505,13449,3860
1766,50,13327,13498,13451,3861
1767,50,13303,13484,13439,3862
1768,50,13281,13470,13396,3863
1769,50,13278,13431,13351,3864
1770,50,13280,13431,13342,3865
1771,50,13252,13424,13316,3866
1772,50,13229,13452,13311,3867
1773,50,13215,13424,13278,3868
1774,50,13216,13439,13279,3869
1775,50,13226,13440,13273,3870
1776,50,13204,13453,13271,3871
1777,50,13204,13454,13265,3872
1778,50,13238,13463,13288,3873
1779,50,13280,13446,13348,3874
1780,50,13322,13460,13378,3875
1781,50,13338,13468,13364,3876
1782,50,13348,13499,13434,3878
1783,50,13350,13492,13402,3879
1784,50,13376,13512,13414,3880
1785,50,13288,13464,13429,3881
1786,50,13348,13458,13427,3882
1787,50,13298,13459,13425,3883
1788,50,13231,13447,13414,3884
1789,50,13235,13457,13417,3885
1790,50,13308,13478,13425,3886
1791,50,13315,13466,13432,3887
1792,50,13312,13500,13438,3888
1793,50,13283,13491,13436,3889
1794,50,13307,13516,13437,3890
1795,50,13306,13507,13446,3891
1796,50,13379,13526,13444,3892
1797,50,13341,13493,13436,3893
1798,50,13361,13487,13434,3894
1799,50,13303,13488,13442,3895
1800,50,13274,13483,13436,3896
1801,50,13246,13478,13420,3897
1802,50,13323,13504,13433,3898
1803,50,13343,13494,13443,3899
1804,50,13375,13498,13449,3900
1805,50,13388,13478,13444,3901
1806,50,13316,13481,13440,3902
1807,50,13342,13493,13443,3903
1808,50,13293,13490,13429,3904
1809,50,13310,13487,13434,3905
1810,50,13312,13485,13428,3906
1811,50,13305,13477,13432,3907
1812,50,13295,13483,13413,3908
1813,50,13292,13448,13363,3909
1814,50,13272,13397,13335,3910
1815,50,13214,13347,13299,3911
1816,50,13220,13339,13273,3912
1817,50,13175,13344,13277,3913
1818,50,13159,13344,13271,3914
1819,50,13170,13316,13255,3915
1820,50,13161,13309,13251,3916
1821,50,13174,13312,13255,3917
1822,50,13178,13301,13239,3918
1823,50,13199,13352,13261,3919
1824,50,13249,13431,13309,3920
1825,50,13272,13481,13344,3921
1826,50,13196,13476,13333,3922
1827,50,13317,13459,13374,3923
1828,50,13248,13490,13375,3924
1829,50,13222,13507,13398,3925
1830,50,13234,13521,13408,3926
1831,50,13204,13524,13414,3927
1832,50,13180,13553,13411,3928
1833,50,13165,13544,13409,3929
1834,50,13184,13542,13417,3930
1835,50,13195,13544,13414,3931
1836,50,13212,13529,13421,3932
1837,50,13216,13521,13414,3933
1838,50,13262,13502,13435,3934
1839,50,13298,13503,13432,3935
1840,50,13275,13512,13441,3936
1841,50,13225,13530,13419,3937
1842,50,13216,13535,13427,3938
1843,50,13256,13536,13426,3939
1844,50,13264,13563,13434,3940
1845,50,13267,13574,13443,3941
1846,50,13272,13541,13428,3942
1847,50,13265,13542,13436,3943
1848,50,13240,13521,13418,3944
1849,50,13246,13536,13422,3945
1850,50,13218,13515,13408,3946
1851,50,13266,13507,13434,3947
1852,50,13296,13505,13428,3948
1853,50,13333,13516,13439,3949
1854,50,13305,13493,13443,3950
1855,50,13315,13508,13449,3951
1856,50,13327,13524,13453,3952
1857,50,13283,13515,13441,3953
1858,50,13324,13516,13458,3954
1859,50,13313,13520,13452,3955
1860,50,13308,13529,13449,3956
1861,50,13302,13510,13438,3957
1862,50,13307,13543,13438,3958
1863,50,13330,13552,13431,3959
1864,50,13335,13559,13429,3960
1865,50,13325,13537,13424,3961
1866,50,13329,13555,13433,3962
1867,50,13317,13512,13429,3963
1868,50,13250,13478,13346,3964
1869,50,13268,13448,13322,3965
1870,50,13223,13415,13316,3966
1871,50,13216,13395,13303,3967
1872,50,13207,13378,13298,3968
1873,50,13198,13383,13302,3969
1874,50,13185,13363,13282,3970
1875,50,13187,13327,13273,3971
1876,50,13185,13347,13260,3972
1877,50,13134,13367,13262,3973
1878,50,13149,13389,13239,3974
1879,50,13155,13345,13240,3975
1880,50,13199,13402,13273,3976
1881,50,13240,13349,13289,3977
1882,50,13265,13367,13311,3978
1883,50,13276,13380,13326,3979
1884,50,13301,13421,13344,3980
1885,50,13305,13451,13363,3981
1886,50,13287,13456,13363,3982
1887,50,13333,13435,13378,3983
1888,50,13309,13420,13368,3984
1889,50,13306,13427,13383,3985
1890,50,13292,13423,13385,3986
1891,50,13295,13428,13388,3987
1892,50,13341,13446,13400,3988
1893,50,13355,13451,13406,3989
1894,50,13354,13460,13408,3990
1895,50,13370,13450,13411,3991
1896,50,13328,13445,13406,3992
1897,50,13381,13479,13417,3993
1898,50,13319,13499,13428,3994
1899,50,13274,13519,13438,3995
1900,50,13406,13508,13445,3996
1901,50,13352,13538,13447,3997
1902,50,13408,13504,13458,3998
1903,50,13321,13516,13450,3999
1904,50,13397,13511,13450,4000
1905,50,13379,13517,13452,4001
1906,50,13306,13520,13450,4002
1907,50,13322,13512,13454,4003
1908,50,13285,13516,13453,4004
1909,50,13282,13516,13455,4005
1910,50,13277,13497,13441,4006
1911,50,13268,13502,13443,4007
1912,50,13314,13496,13440,4008
1913,50,13334,13502,13454,4009
1914,50,13259,13509,13439,4010
1915,50,13334,13525,13454,4011
1916,50,13284,13521,13444,4012
1917,50,13288,13511,13449,4013
1918,50,13301,13516,13469,4014
1919,50,13291,13518,13453,4015
1920,50,13305,13513,13460,4016
1921,50,13308,13518,13451,4017
1922,50,13294,13504,13453,4018
1923,50,13287,13503,13447,4019
1924,50,13284,13506,13444,4020
1925,50,13259,13496,13440,4021
1926,50,13271,13504,13428,4022
1927,50,13278,13512,13433,4023
1928,50,13275,13536,13424,4024
1929,50,13263,13530,13421,4025
1930,50,13248,13448,13364,4026
1931,50,13248,13435,13332,4027
1932,50,13259,13432,13299,4028
1933,50,13216,13411,13290,4029
1934,50,13196,13368,13280,4030
1935,50,13213,13357,13274,4031
1936,50,13195,13357,13247,4032
1937,50,13194,13360,13243,4033
1938,50,13177,13353,13239,4034
1939,50,13164,13343,13227,4035
1940,50,13181,13365,13261,4036
1941,50,13216,13364,13259,4037
1942,50,13256,13414,13314,4038
1943,50,13245,13438,13339,4039
1944,50,13269,13433,13357,4040
1945,50,13313,13436,13368,4041
1946,50,13251,13455,13382,4042
1947,50,13236,13481,13391,4043
1948,50,13333,13477,13401,4044
1949,50,13316,13477,13400,4045
1950,50,13256,13482,13399,4046
1951,50,13323,13485,13414,4047
1952,50,13380,13471,13428,4048
1953,50,13326,13556,13458,4052
1954,50,13251,13564,13390,4053
1955,50,13217,13618,13442,4054
1956,50,13262,13573,13455,4055
1957,50,13264,13582,13483,4056
1958,50,13206,13593,13437,4057
1959,50,13268,13598,13443,4058
1960,50,13324,13584,13493,4059
1961,50,13381,13657,13512,4060
1962,50,13348,13651,13489,4061
1963,50,13366,13652,13520,4062
1964,50,13283,13654,13495,4063
1965,50,13219,13669,13482,4064
1966,50,13242,13650,13490,4065
1967,50,13246,13659,13496,4066
1968,50,13392,13656,13521,4067
1969,50,13336,13614,13493,4068
1970,50,13155,13611,13448,4069
1971,50,13270,13587,13445,4070
1972,50,13222,13569,13391,4071
1973,50,13170,13555,13405,4072
1974,50,13164,13558,13394,4073
1975,50,13243,13539,13388,4074
1976,50,13146,13542,13387,4075
1977,50,13139,13538,13390,4076
1978,50,13155,13535,13391,4077
1979,50,13221,13518,13386,4078
1980,50,13242,13523,13369,4079
1981,50,13101,13527,13342,4080
1982,50,13116,13538,13343,4081
1983,50,13146,13525,13352,4082
1984,50,13082,13548,13337,4083
1985,50,13101,13567,13383,4084
1986,50,13314,13472,13394,4085
1987,50,13173,13373,13300,4086
1988,50,13167,13394,13279,4087
1989,50,13283,13485,13382,4088
1990,50,13313,13543,13412,4089
1991,50,13330,13511,13402,4090
1992,50,13317,13573,13413,4091
1993,50,13356,13565,13450,4092
1994,50,13334,13564,13431,4093
1995,50,13367,13583,13427,4094
1996,50,13270,13507,13400,4095
1997,50,13277,13470,13395,4096
1998,50,13255,13442,13375,4097
1999,50,13259,13447,13376,4098
2000,50,13242,13440,13366,4099
2001,50,13185,13439,13359,4100
2002,50,13243,13444,13367,4101
2003,50,13232,13439,13388,4102
2004,50,13241,13477,13384,4103
2005,50,13239,13477,13381,4104
2006,50,13251,13467,13367,4105
2007,50,13271,13478,13372,4106
2008,50,13262,13478,13390,4107
2009,50,13262,13465,13385,4108
2010,50,13290,13480,13393,4109
2011,50,13296,13516,13390,4110
2012,50,13290,13518,13398,4111
2013,50,13260,13468,13384,4112
2014,50,13269,13493,13387,4113
2015,50,13270,13499,13396,4114
2016,50,13269,13488,13386,4115
2017,50,13271,13484,13386,4116
2018,50,13282,13483,13382,4117
2019,50,13281,13507,13389,4118
2020,50,13255,13472,13385,4119
2021,50,13249,13448,13364,4120
2022,50,13293,13493,13389,4121
2023,50,13281,13507,13395,4122
2024,50,13284,13504,13397,4123
2025,50,13290,13487,13397,4124
2026,50,13307,13512,13413,4125
2027,50,13305,13496,13399,4126
2028,50,13302,13491,13390,4127
2029,50,13256,13490,13383,4128
2030,50,13245,13459,13377,4129
2031,50,13264,13482,13386,4130
2032,50,13261,13449,13366,4131
2033,50,13219,13427,13368,4132
2034,50,13253,13444,13371,4133
2035,50,13252,13458,13360,4134
2036,50,13246,13475,13365,4135
2037,50,13217,13415,13351,4136
2038,50,13242,13462,13380,4137
2039,50,13249,13481,13386,4138
2040,50,13260,13479,13376,4139
2041,50,13273,13471,13374,4140
2042,50,13314,13487,13380,4141
2043,50,13275,13471,13391,4142
2044,50,13260,13470,13387,4143
2045,50,13256,13458,13385,4144
2046,50,13270,13472,13390,4145
2047,50,13264,13481,13394,4146
2048,50,13283,13481,13400,4147
2049,50,13274,13465,13388,4148
2050,50,13284,13470,13393,4149
2051,50,13280,13479,13397,4150
2052,50,13303,13536,13414,4151
2053,50,13294,13537,13422,4152
2054,50,13304,13533,13420,4153
2055,50,13277,13494,13401,4154
2056,50,13297,13510,13412,4155
2057,50,13294,13500,13407,4156
2058,50,13289,13528,13418,4157
2059,50,13260,13511,13409,4158
2060,50,13256,13502,13416,4159
2061,50,13249,13478,13394,4160
2062,50,13249,13465,13394,4161
2063,50,13263,13482,13400,4162
2064,50,13245,13462,13387,4163
2065,50,13260,13478,13388,4164
2066,50,13273,13502,13401,4165
2067,50,13266,13508,13405,4166
2068,50,13282,13499,13402,4167
2069,50,13273,13493,13401,4168
2070,50,13275,13482,13383,4169
2071,50,13279,13494,13398,4170
2072,50,13261,13488,13381,4171
2073,50,13267,13499,13392,4172
2074,50,13236,13471,13385,4173
2075,50,13246,13468,13382,4174
2076,50,13269,13501,13401,4175
2077,50,13281,13496,13391,4176
2078,50,13269,13485,13381,4177
2079,50,13268,13461,13384,4178
2080,50,13266,13474,13388,4179
2081,50,13246,13485,13387,4180
2082,50,13261,13467,13384,4181
2083,50,13257,13489,13372,4182
2084,50,13244,13480,13385,4183
2085,50,13218,13468,13364,4184
2086,50,13241,13484,13388,4185
2087,50,13245,13459,13366,4186
2088,50,13222,13444,13353,4187
2089,50,13176,13417,13337,4188
2090,50,13183,13405,13333,4189
2091,50,13171,13397,13311,4190
2092,50,13168,13393,13320,4191
2093,50,13190,13384,13324,4192
2094,50,13204,13439,13339,4193
2095,50,13208,13458,13335,4194
2096,50,13241,13433,13333,4195
2097,50,13231,13436,13336,4196
2098,50,13198,13452,13323,4197
2099,50,13206,13428,13318,4198
2100,50,13256,13498,13334,4199
2101,50,13247,13475,13333,4200
2102,50,13255,13475,13347,4201
2103,50,13324,13557,13431,4202
2104,50,13373,13651,13505,4660
2105,50,13344,13643,13526,4661
2106,50,13452,13733,13558,4662
2107,50,13419,13757,13585,4663
2108,50,13449,13736,13592,4664
2109,50,13421,13753,13585,4665
2110,50,13473,13728,13595,4666
2111,50,13459,13720,13589,4667
2112,50,13441,13711,13586,4668
2113,50,13448,13711,13593,4669
2114,50,13439,13710,13588,4670
2115,50,13434,13705,13579,4671
2116,50,13430,13719,13572,4672
2117,50,13503,13791,13687,4673
2118,50,13498,13779,13612,4674
2119,50,13484,13770,13653,4675
2120,50,13477,13750,13608,4676
2121,50,13445,13730,13583,4677
2122,50,13457,13738,13599,4678
2123,50,13457,13737,13575,4679
2124,50,13475,13706,13570,4680
2125,50,13450,13711,13566,4681
2126,50,13463,13701,13568,4682
2127,50,13346,13655,13535,4683
2128,50,13339,13660,13521,4684
2129,50,13455,13691,13561,4685
2130,50,13434,13685,13530,4686
2131,50,13440,13673,13549,4687
2132,50,13401,13639,13515,4688
2133,50,13440,13684,13544,4689
2134,50,13419,13654,13521,4690
2135,50,13405,13658,13514,4691
2136,50,13431,13688,13547,4692
2137,50,13412,13677,13541,4693
2138,50,13413,13662,13529,4694
2139,50,13288,13617,13464,4695
2140,50,13287,13608,13471,4696
2141,50,13330,13596,13463,4697
2142,50,13343,13583,13454,4698
2143,50,13386,13600,13473,4699
2144,50,13368,13614,13494,4700
2145,50,13383,13640,13484,4701
2146,50,13405,13634,13495,4702
2147,50,13414,13654,13510,4703
2148,50,13399,13657,13508,4704
2149,50,13408,13658,13527,4705
2150,50,13399,13672,13512,4706
2151,50,13366,13662,13511,4707
2152,50,13359,13665,13506,4708
2153,50,13355,13635,13505,4709
2154,50,13364,13652,13505,4710
2155,50,13407,13671,13537,4711
2156,50,13423,13681,13555,4712
2157,50,13354,13665,13545,4713
2158,50,13376,13645,13517,4714
2159,50,13337,13528,13474,4716
2160,50,13261,13460,13365,4717
2161,50,13299,13521,13449,4718
2162,50,13381,13529,13482,4719
2163,50,13354,13529,13473,4720
2164,50,13356,13544,13469,4721
2165,50,13304,13541,13460,4722
2166,50,13325,13529,13474,4723
2167,50,13326,13525,13449,4724
2168,50,13326,13537,13451,4725
2169,50,13287,13549,13438,4726
2170,50,13257,13522,13400,4727
2171,50,13320,13540,13451,4728
2172,50,13307,13547,13435,4729
2173,50,13351,13542,13453,4730
2174,50,13343,13533,13444,4731
2175,50,13316,13533,13423,4732
2176,50,13275,13490,13401,4733
2177,50,13291,13507,13402,4734
2178,50,13330,13521,13440,4735
2179,50,13311,13521,13439,4736
2180,50,13285,13533,13439,4737
2181,50,13300,13544,13439,4738
2182,50,13285,13522,13437,4739
2183,50,13296,13518,13430,4740
2184,50,13261,13501,13387,4741
2185,50,13246,13520,13384,4742
2186,50,13222,13517,13374,4743
2187,50,13205,13490,13351,4744
2188,50,13220,13494,13366,4745
2189,50,13198,13456,13340,4746
2190,50,13216,13454,13360,4747
2191,50,13230,13487,13377,4748
2192,50,13236,13485,13372,4749
2193,50,13223,13490,13379,4750
2194,50,13234,13492,13359,4751
2195,50,13243,13500,13391,4752
2196,50,13263,13512,13432,4753
2197,50,13222,13512,13375,4754
2198,50,13220,13519,13386,4755
2199,50,13315,13512,13468,4756
2200,50,13339,13523,13462,4757
2201,50,13313,13507,13445,4758
2202,50,13243,13489,13381,4759
2203,50,13255,13509,13406,4760
2204,50,13222,13513,13379,4761
2205,50,13278,13516,13432,4762
2206,50,13275,13515,13410,4763
2207,50,13299,13509,13439,4764
2208,50,13304,13516,13422,4765
2209,50,13296,13528,13419,4766
2210,50,13261,13502,13405,4767
2211,50,13210,13517,13419,4768
2212,50,13208,13516,13398,4769
2213,50,13289,13544,13463,4770
2214,50,13364,13622,13526,4771
2215,50,13433,13588,13519,4772
2216,50,13419,13612,13537,4773
2217,50,13351,13588,13457,4774
2218,50,13263,13605,13438,4775
2219,50,13239,13532,13433,4776
2220,50,13304,13498,13401,4777
2221,50,13290,13546,13401,4778
2222,50,13262,13554,13428,4779
2223,50,13254,13597,13414,4780
2224,50,13263,13636,13439,4781
2225,50,13380,13697,13511,4782
2226,50,13349,13689,13502,4783
2227,50,13401,13682,13511,4784
2228,50,13345,13627,13483,4785
2229,50,13311,13526,13455,4786
2230,50,13325,13533,13468,4787
2231,50,13321,13574,13444,4788
2232,50,13316,13567,13417,4789
2233,50,13376,13507,13465,4790
2234,50,13345,13522,13447,4791
2235,50,13307,13502,13448,4792
2236,50,13329,13492,13430,4793
2237,50,13341,13483,13456,4794
2238,50,13295,13476,13410,4795
2239,50,13293,13472,13408,4796
2240,50,13331,13472,13444,4797
2241,50,13390,13476,13450,4798
2242,50,13290,13468,13420,4799
2243,50,13313,13443,13410,4800
2244,50,13335,13451,13421,4801
2245,50,13271,13432,13392,4802
2246,50,13314,13438,13399,4803
2247,50,13314,13447,13398,4804
2248,50,13322,13476,13393,4805
2249,50,13314,13459,13423,4806
2250,50,13326,13472,13431,4807
2251,50,13394,13596,13506,4808
2252,50,13393,13609,13515,4809
2253,50,13365,13630,13490,4810
2254,50,13401,13620,13494,4811
2255,50,13368,13653,13521,4812
2256,50,13321,13668,13453,4813
2257,50,13299,13603,13450,4814
2258,50,13304,13688,13459,4815
2259,50,13330,13629,13476,4816
2260,50,13303,13617,13457,4817
2261,50,13352,13655,13491,4818
2262,50,13391,13628,13503,4819
2263,50,13331,13611,13484,4820
2264,50,13362,13639,13517,4821
2265,50,13387,13607,13520,4822
2266,50,13422,13686,13535,4823
2267,50,13359,13629,13513,4824
2268,50,13352,13588,13492,4825
2269,50,13345,13617,13481,4826
2270,50,13288,13611,13462,4827
2271,50,13303,13587,13457,4828
2272,50,13321,13621,13486,4829
2273,50,13359,13603,13479,4830
2274,50,13360,13610,13483,4831
2275,50,13312,13638,13490,4832
2276,50,13368,13621,13484,4833
2277,50,13347,13659,13485,4834
2278,50,13399,13577,13495,4835
2279,50,13377,13600,13506,4836
2280,50,13397,13595,13500,4837
2281,50,13336,13658,13447,4838
2282,50,13265,13630,13413,4839
2283,50,13255,13640,13410,4840
2284,50,13305,13720,13404,4841
2285,50,13273,13686,13386,4842
2286,50,13274,13660,13380,4843
2287,50,13243,13658,13376,4844
2288,50,13239,13683,13350,4845
2289,50,13237,13647,13350,4846
2290,50,13246,13640,13377,4847
2291,50,13276,13651,13384,4848
2292,50,13276,13567,13377,4849
2293,50,13192,13542,13381,4850
2294,50,13334,13547,13437,4851
2295,50,13203,13516,13423,4852
2296,50,13366,13572,13476,4853
2297,50,13357,13581,13472,4854
2298,50,13359,13588,13495,4855
2299,50,13386,13598,13493,4856
2300,50,13305,13560,13443,4857
2301,50,13395,13613,13485,4858
2302,50,13326,13575,13474,4859
2303,50,13364,13586,13470,4860
2304,50,13381,13557,13489,4861
2305,50,13360,13549,13485,4862
2306,50,13342,13552,13480,4863
2307,50,13347,13557,13469,4864
2308,50,13310,13537,13451,4865
2309,50,13288,13509,13407,4866
2310,50,13304,13536,13420,4867
2311,50,13345,13575,13444,4868
2312,50,13313,13551,13443,4869
2313,50,13297,13549,13477,4870
2314,50,13295,13566,13423,4871
2315,50,13336,13594,13473,4872
2316,50,13326,13545,13466,4873
2317,50,13346,13625,13480,4874
2318,50,13318,13641,13440,4875
2319,50,13320,13580,13400,4876
2320,50,13238,13513,13357,4877
2321,50,13240,13562,13357,4878
2322,50,13239,13535,13353,4879
2323,50,13222,13437,13351,4880
2324,50,13220,13533,13351,4881
2325,50,13203,13421,13337,4882
2326,50,13181,13426,13342,4883
2327,50,13239,13504,13362,4884
2328,50,13312,13460,13386,4885
2329,50,13288,13487,13412,4886
2330,50,13293,13492,13418,4887
2331,50,13314,13526,13431,4888
2332,50,13308,13512,13440,4889
2333,50,13320,13512,13439,4890
2334,50,13318,13510,13448,4891
2335,50,13325,13511,13451,4892
2336,50,13375,13522,13479,4893
2337,50,13348,13530,13463,4894
2338,50,13326,13535,13445,4895
2339,50,13397,13557,13487,4896
2340,50,13385,13550,13466,4897
2341,50,13335,13559,13480,4898
2342,50,13348,13546,13491,4899
2343,50,13379,13548,13499,4900
2344,50,13350,13574,13495,4901
2345,50,13410,13554,13507,4902
2346,50,13397,13546,13506,4903
2347,50,13394,13547,13498,4904
2348,50,13353,13534,13484,4905
2349,50,13375,13537,13498,4906
2350,50,13352,13537,13482,4907
2351,50,13390,13557,13496,4908
2352,50,13337,13546,13492,4909
2353,50,13356,13531,13471,4910
2354,50,13362,13562,13481,4911
2355,50,13327,13552,13470,4912
2356,50,13361,13597,13509,4913
2357,50,13344,13569,13497,4914
2358,50,13383,13559,13470,4915
2359,50,13395,13519,13471,4916
2360,50,13952,14215,14075,48
2361,50,13581,13892,13692,105
2362,50,13810,14298,14061,108
2363,50,13893,14289,14073,109
2364,50,13865,14184,14044,118
2365,50,13782,14166,14044,119
2366,50,13812,14131,14026,120
2367,50,13782,14107,14000,121
2368,50,13791,14126,14003,122
2369,50,13782,14115,14008,123
2370,50,13802,14111,14008,124
2371,50,13790,14115,13992,134
2372,50,13991,14329,14124,135
2373,50,13999,14343,14127,136
2374,50,14010,14378,14148,137
2375,50,13380,13482,13434,436
2376,50,13385,13472,13428,437
2377,50,13316,13438,13398,438
2378,50,13199,13393,13341,439
2379,50,13251,13427,13359,440
2380,50,13275,13442,13388,441
2381,50,13238,13441,13379,442
2382,50,13223,13446,13288,443
2383,50,13233,13474,13388,444
2384,50,13240,13462,13376,445
2385,50,13238,13439,13384,446
2386,50,13235,13445,13361,447
2387,50,13250,13392,13358,448
2388,50,13238,13406,13350,449
2389,50,13267,13438,13375,450
2390,50,13289,13425,13381,451
2391,50,13324,13475,13404,452
2392,50,13319,13457,13386,453
2393,50,13312,13453,13405,454
2394,50,13360,13483,13417,455
2395,50,13355,13491,13424,456
2396,50,13346,13496,13422,457
2397,50,13354,13497,13425,458
2398,50,13342,13468,13417,459
2399,50,13323,13469,13394,460
2400,50,13271,13443,13394,461
2401,50,13203,13395,13319,462
2402,50,13171,13361,13271,465
2403,50,13093,13388,13306,466
2404,50,13231,13429,13338,467
2405,50,13176,13401,13312,468
2406,50,13131,13410,13316,469
2407,50,13173,13398,13325,470
2408,50,13174,13403,13324,471
2409,50,13157,13397,13322,472
2410,50,13145,13407,13333,473
2411,50,13195,13435,13346,474
2412,50,13238,13424,13362,475
2413,50,13252,13416,13364,476
2414,50,13264,13448,13370,477
2415,50,13256,13444,13353,478
2416,50,13232,13421,13338,479
2417,50,13242,13424,13326,480
2418,50,13175,13417,13324,481
2419,50,13213,13418,13310,482
2420,50,13163,13385,13289,483
2421,50,13173,13372,13292,484
2422,50,13164,13372,13294,485
2423,50,13137,13334,13270,486
2424,50,13135,13329,13284,487
2425,50,13125,13325,13273,488
2426,50,13145,13356,13279,489
2427,50,13124,13366,13271,490
2428,50,13114,13334,13261,491
2429,50,13138,13346,13275,492
2430,50,13161,13349,13281,493
2431,50,13162,13344,13285,494
2432,50,13135,13325,13277,495
2433,50,13132,13333,13277,496
2434,50,13179,13388,13302,497
2435,50,13179,13358,13309,498
2436,50,13215,13390,13333,499
2437,50,13210,13395,13331,500
2438,50,13235,13424,13339,501
2439,50,13192,13418,13340,502
2440,50,13220,13404,13322,503
2441,50,13161,13390,13313,504
2442,50,13194,13372,13308,505
2443,50,13157,13386,13285,506
2444,50,13168,13380,13298,507
2445,50,13143,13409,13304,508
2446,50,13173,13380,13296,509
2447,50,13218,13393,13301,510
2448,50,13240,13402,13311,511
2449,50,13172,13375,13293,512
2450,50,13150,13392,13294,513
2451,50,13140,13410,13307,514
2452,50,13233,13438,13346,515
2453,50,13173,13413,13325,516
2454,50,13169,13409,13321,517
2455,50,13158,13419,13315,518
2456,50,13164,13406,13321,519
2457,50,13183,13419,13321,520
2458,50,13178,13435,13318,521
2459,50,13159,13421,13308,522
2460,50,13169,13409,13321,523
2461,50,13210,13405,13324,524
2462,50,13198,13418,13321,525
2463,50,13152,13411,13314,526
2464,50,13156,13438,13320,527
2465,50,13180,13426,13325,528
2466,50,13176,13430,13303,529
2467,50,13164,13434,13301,530
2468,50,13184,13407,13312,531
2469,50,13156,13399,13303,532
2470,50,13230,13426,13340,533
2471,50,13232,13433,13340,534
2472,50,13264,13466,13362,535
2473,50,13176,13417,13335,536
2474,50,13240,13421,13347,537
2475,50,13279,13433,13360,538
2476,50,13239,13429,13338,539
2477,50,13219,13431,13333,540
2478,50,13141,13395,13318,541
2479,50,13252,13434,13341,542
2480,50,13142,13428,13299,543
2481,50,13169,13418,13311,544
2482,50,13172,13426,13324,545
2483,50,13162,13414,13311,546
2484,50,13186,13421,13314,547
2485,50,13202,13435,13318,548
2486,50,13195,13424,13331,549
2487,50,13186,13417,13316,550
2488,50,13174,13409,13322,551
2489,50,13162,13405,13313,552
2490,50,13097,13380,13300,553
2491,50,13109,13387,13296,554
2492,50,13070,13370,13282,555
2493,50,13103,13377,13297,556
2494,50,13076,13365,13267,557
2495,50,13084,13362,13261,558
2496,50,13088,13369,13262,559
2497,50,13089,13367,13272,560
2498,50,13091,13370,13261,561
2499,50,13086,13357,13260,562
2500,50,13100,13366,13264,563
2501,50,13148,13370,13302,564
2502,50,13166,13380,13294,565
2503,50,13144,13383,13294,566
2504,50,13147,13381,13302,567
2505,50,13150,13380,13304,568
2506,50,13167,13389,13311,569
2507,50,13241,13408,13340,570
2508,50,13218,13401,13334,571
2509,50,13246,13415,13342,572
2510,50,13178,13396,13320,573
2511,50,13227,13413,13327,574
2512,50,13219,13411,13324,575
2513,50,13210,13391,13313,576
2514,50,13193,13425,13327,577
2515,50,13225,13418,13331,578
2516,50,13234,13416,13339,579
2517,50,13239,13437,13360,580
2518,50,13241,13428,13350,581
2519,50,13264,13410,13358,582
2520,50,13273,13431,13354,583
2521,50,13228,13431,13353,584
2522,50,13211,13433,13345,585
2523,50,13229,13423,13352,586
2524,50,13229,13427,13358,587
2525,50,13261,13426,13354,588
2526,50,13273,13425,13352,589
2527,50,13232,13429,13355,590
2528,50,13260,13421,13352,591
2529,50,13195,13419,13331,592
2530,50,13241,13427,13355,593
2531,50,13261,13436,13343,594
2532,50,13222,13447,13339,595
2533,50,13216,13449,13354,596
2534,50,13193,13426,13314,597
2535,50,13161,13426,13309,598
