 ,Area,Min,Max,Median,Slice
912,50,13616,13904,13816,1280
913,50,13595,13905,13808,1281
914,50,13587,13896,13794,1282
915,50,13600,13911,13830,1283
916,50,13600,13896,13813,1284
917,50,13624,13915,13830,1285
918,50,13595,13895,13824,1286
919,50,13598,13898,13819,1287
920,50,13566,13899,13785,1288
921,50,13577,13892,13791,1289
922,50,13643,13920,13853,1290
923,50,13635,13939,13858,1291
924,50,13629,13949,13869,1292
925,50,13642,13940,13875,1293
926,50,13652,13953,13890,1294
927,50,13637,13962,13875,1295
928,50,13668,13963,13875,1296
929,50,13646,13979,13889,1297
930,50,13649,13991,13897,1298
931,50,13743,13995,13929,1299
932,50,13697,14002,13928,1300
933,50,13729,13992,13928,1301
934,50,13630,13994,13903,1302
935,50,13652,14018,13898,1303
936,50,13641,14010,13899,1304
937,50,13633,13999,13885,1305
938,50,13698,14006,13884,1306
939,50,13645,13978,13810,1307
940,50,13674,13987,13871,1308
941,50,13646,13980,13866,1309
942,50,13652,13996,13857,1310
943,50,13658,13992,13868,1311
944,50,13640,13965,13849,1312
945,50,13583,13960,13776,1313
946,50,13605,13945,13835,1314
947,50,13594,13946,13829,1315
948,50,13559,13940,13827,1316
949,50,13552,13938,13827,1317
950,50,13646,13956,13845,1318
951,50,13535,13928,13770,1319
952,50,13611,13947,13798,1320
953,50,13542,13900,13752,1321
954,50,13558,13899,13759,1322
955,50,13557,13922,13794,1323
956,50,13528,13888,13737,1324
957,50,13543,13905,13753,1325
958,50,13563,13911,13766,1326
959,50,13539,13929,13786,1327
960,50,13560,13961,13815,1328
961,50,13548,13927,13697,1329
962,50,13590,13942,13769,1330
963,50,13582,13960,13776,1331
964,50,13591,13951,13743,1332
965,50,13573,13959,13786,1333
966,50,13563,13964,13784,1334
967,50,13585,13965,13781,1335
968,50,13570,13981,13777,1336
969,50,13621,13995,13820,1337
970,50,13567,13974,13739,1338
971,50,13571,13962,13727,1339
972,50,13568,13978,13767,1340
973,50,13570,13982,13770,1341
974,50,13608,13972,13799,1342
975,50,13606,13989,13826,1343
976,50,13611,13984,13834,1344
977,50,13628,13995,13820,1345
978,50,13629,13996,13830,1346
979,50,13654,13993,13825,1347
980,50,13618,14008,13809,1348
981,50,13636,13993,13806,1349
982,50,13622,13966,13775,1350
983,50,13640,13994,13797,1351
984,50,13625,14005,13810,1352
985,50,13632,14005,13810,1353
986,50,13618,14017,13809,1354
987,50,13624,14001,13816,1355
988,50,13671,14020,13858,1356
989,50,13644,14012,13808,1357
990,50,13640,14020,13802,1358
991,50,13631,14004,13781,1359
992,50,13645,14000,13785,1360
993,50,13635,13988,13783,1361
994,50,13633,13989,13803,1362
995,50,13607,13984,13778,1363
996,50,13564,13959,13824,1364
997,50,13543,13952,13796,1365
998,50,13532,13937,13759,1366
999,50,13538,13947,13771,1367
1000,50,13593,13955,13819,1368
1001,50,13567,13955,13812,1369
1002,50,13554,13951,13811,1370
1003,50,13548,13951,13805,1371
1004,50,13560,13973,13841,1372
1005,50,13570,13968,13820,1373
1006,50,13578,13962,13737,1374
1007,50,13596,13977,13790,1375
1008,50,13593,13969,13726,1376
1009,50,13627,13993,13807,1377
1010,50,13585,13970,13727,1378
1011,50,13605,13979,13789,1379
1012,50,13574,13935,13742,1380
1013,50,13560,13958,13775,1381
1014,50,13553,13949,13784,1382
1015,50,13541,13960,13781,1383
1016,50,13545,13968,13798,1384
1017,50,13539,13947,13725,1385
1018,50,13523,13937,13744,1386
1019,50,13516,13934,13758,1387
1020,50,13525,13930,13746,1388
1021,50,13548,13959,13754,1389
1022,50,13558,13955,13764,1390
1023,50,13569,13975,13824,1391
1024,50,13568,13967,13844,1392
1025,50,13645,14039,13878,1393
1026,50,13583,13988,13780,1394
1027,50,13577,13963,13760,1395
1028,50,13581,13982,13762,1396
1029,50,13659,14010,13801,1397
1030,50,13618,13965,13774,1398
1031,50,13641,14028,13813,1399
1032,50,13629,13994,13782,1400
1033,50,13656,13996,13811,1401
1034,50,13624,13986,13774,1402
1035,50,13620,13996,13750,1403
1036,50,13610,14001,13776,1404
1037,50,13676,13999,13812,1405
1038,50,13602,14005,13807,1406
1039,50,13618,14030,13793,1407
1040,50,13643,13975,13802,1408
1041,50,13619,13985,13775,1409
1042,50,13626,13971,13782,1410
1043,50,13640,13979,13781,1411
1044,50,13612,13996,13802,1412
1045,50,13667,13989,13817,1413
1046,50,13615,13996,13774,1414
1047,50,13608,13984,13782,1415
1048,50,13621,13974,13767,1416
1049,50,13613,13966,13781,1417
1050,50,13588,13967,13778,1418
1051,50,13578,13929,13727,1419
1052,50,13554,13942,13713,1420
1053,50,13540,13927,13727,1421
1054,50,13519,13914,13698,1422
1055,50,13509,13890,13664,1423
1056,50,13503,13885,13677,1424
1057,50,13538,13908,13724,1425
1058,50,13548,13906,13736,1426
1059,50,13539,13894,13723,1427
1060,50,13536,13914,13679,1428
1061,50,13519,13897,13690,1429
1062,50,13528,13898,13640,1430
1063,50,13545,13916,13704,1431
1064,50,13574,13925,13754,1432
1065,50,13558,13939,13730,1433
1066,50,13549,13927,13698,1434
1067,50,13558,13932,13724,1435
1068,50,13570,13963,13755,1436
1069,50,13593,13962,13732,1437
1070,50,13588,13949,13715,1438
1071,50,13593,13951,13725,1439
1072,50,13596,13954,13756,1440
1073,50,13582,13964,13741,1441
1074,50,13627,13978,13745,1442
1075,50,13612,13971,13781,1443
1076,50,13591,13977,13762,1444
1077,50,13632,13985,13742,1445
1078,50,13622,13971,13732,1446
1079,50,13616,13974,13771,1447
1080,50,13599,13986,13732,1448
1081,50,13621,13979,13764,1449
1082,50,13639,14013,13818,1450
1083,50,13632,14015,13799,1451
1084,50,13652,14005,13866,1452
1085,50,13653,14007,13812,1453
1086,50,13652,13998,13806,1454
1087,50,13608,13972,13783,1455
1088,50,13633,13974,13764,1456
1089,50,13658,13973,13845,1457
1090,50,13654,13982,13846,1458
1091,50,13674,14002,13856,1459
1092,50,13674,14006,13872,1460
1093,50,13672,14012,13886,1461
1094,50,13637,13987,13817,1462
1095,50,13661,14010,13885,1463
1096,50,13688,14007,13844,1464
1097,50,13654,14004,13842,1465
1098,50,13688,14017,13904,1466
1099,50,13686,14019,13903,1467
1100,50,13758,14027,13936,1468
1101,50,13716,14031,13905,1469
1102,50,13659,14013,13869,1470
1103,50,13673,13986,13876,1471
1104,50,13656,13983,13860,1472
1105,50,13690,13982,13886,1473
1106,50,13688,13966,13885,1474
1107,50,13683,13954,13863,1475
1108,50,13681,13946,13846,1476
1109,50,13617,13953,13841,1477
1110,50,13625,13958,13840,1478
1111,50,13670,13962,13864,1479
1112,50,13652,13946,13842,1480
1113,50,13640,13936,13847,1481
1114,50,13582,13934,13804,1482
1115,50,13549,13922,13776,1483
1116,50,13567,13926,13782,1484
1117,50,13588,13930,13806,1485
1118,50,13593,13953,13851,1486
1119,50,13611,13967,13862,1487
1120,50,13616,13973,13839,1488
1121,50,13678,13979,13889,1489
1122,50,13671,14001,13889,1490
1123,50,13637,13999,13881,1491
1124,50,13678,13995,13884,1492
1125,50,13705,14004,13896,1493
1126,50,13714,14008,13923,1494
1127,50,13682,14012,13894,1495
1128,50,13694,14008,13905,1496
1129,50,13674,14017,13872,1497
1130,50,13692,14019,13902,1498
1131,50,13683,14025,13908,1499
1132,50,13691,14017,13908,1500
1133,50,13657,14026,13913,1501
1134,50,13661,14032,13909,1502
1135,50,13691,14031,13927,1503
1136,50,13701,14049,13938,1504
1137,50,13708,14057,13942,1505
1138,50,13780,14035,13959,1506
1139,50,13710,14033,13918,1507
1140,50,13702,14040,13922,1508
1141,50,13681,14026,13954,1509
1142,50,13687,14032,13925,1510
1143,50,13659,14034,13914,1511
1144,50,13672,14034,13935,1512
1145,50,13697,14062,13950,1513
1146,50,13694,14050,13947,1514
1147,50,13693,14040,13952,1515
1148,50,13762,14032,13952,1516
1149,50,13696,14034,13950,1517
1150,50,13761,14038,13962,1518
1151,50,13670,14019,13927,1519
1152,50,13746,14036,13957,1520
1153,50,13768,14040,13973,1521
1154,50,13687,14035,13943,1522
1155,50,13705,14033,13952,1523
1156,50,13701,14030,13957,1524
1157,50,13678,14028,13874,1525
1158,50,13708,14036,13888,1526
1159,50,13681,14029,13874,1527
1160,50,13734,14014,13936,1528
1161,50,13679,14006,13904,1529
1162,50,13665,14020,13920,1530
1163,50,13651,14005,13889,1531
1164,50,13641,13965,13883,1532
1165,50,13679,13970,13906,1533
1166,50,13585,13971,13826,1534
1167,50,13651,13979,13846,1535
1168,50,13686,13969,13885,1536
1169,50,13593,13952,13853,1537
1170,50,13590,13958,13864,1538
1171,50,13617,13951,13871,1539
1172,50,13560,13961,13839,1540
1173,50,13675,13960,13884,1541
1174,50,13571,13975,13857,1542
1175,50,13647,13969,13885,1543
1176,50,13613,13969,13882,1544
1177,50,13709,13965,13900,1545
1178,50,13666,13978,13910,1546
1179,50,13706,14015,13915,1547
1180,50,13659,14021,13846,1548
1181,50,13626,14009,13841,1549
1182,50,13650,14042,13864,1550
1183,50,13642,14063,13853,1551
1184,50,13670,14056,13883,1552
1185,50,13701,14042,13899,1553
1186,50,13727,14062,13915,1554
1187,50,13744,14065,13948,1555
1188,50,13757,14069,13941,1556
1189,50,13678,14053,13913,1557
1190,50,13680,14055,13957,1558
1191,50,13678,14049,13938,1559
1192,50,13694,14065,13937,1560
1193,50,13713,14064,13918,1561
1194,50,13687,14056,13890,1562
1195,50,13678,14029,13889,1563
1196,50,13741,14031,13958,1564
1197,50,13723,14044,13960,1565
1198,50,13722,14063,13966,1566
1199,50,13704,14026,13943,1567
1200,50,13683,14014,13934,1568
1201,50,13671,14011,13923,1569
1202,50,13629,13998,13902,1570
1203,50,13625,13988,13913,1571
1204,50,13582,13961,13828,1572
1205,50,13644,13977,13893,1573
1206,50,13660,13975,13874,1574
1207,50,13618,13980,13860,1575
1208,50,13608,13964,13835,1576
1209,50,13664,13985,13877,1577
1210,50,13620,13971,13868,1578
1211,50,13633,13977,13884,1579
1212,50,13638,13990,13882,1580
1213,50,13654,13990,13903,1581
1214,50,13657,14018,13913,1582
1215,50,13729,14024,13921,1583
1216,50,13711,14027,13911,1584
1217,50,13695,14047,13875,1585
1218,50,13675,14042,13927,1586
1219,50,13760,14042,13959,1587
1220,50,13698,14055,13928,1588
1221,50,13682,14072,13936,1589
1222,50,13702,14070,13927,1590
1223,50,13684,14064,13927,1591
1224,50,13756,14059,13943,1592
1225,50,13746,14060,13980,1593
1226,50,13755,14071,13968,1594
1227,50,13716,14073,13920,1595
1228,50,13693,14040,13869,1596
1229,50,13670,14032,13857,1597
1230,50,13718,14062,13927,1598
1231,50,13726,14060,13923,1599
1232,50,13670,14055,13860,1600
1233,50,13670,14073,13868,1601
1234,50,13651,14066,13831,1602
1235,50,13689,14050,13853,1603
1236,50,13656,14032,13840,1604
1237,50,13719,14046,13877,1605
1238,50,13710,14056,13885,1606
1239,50,13702,14070,13897,1607
1240,50,13700,14072,13891,1608
1241,50,13666,14044,13849,1609
1242,50,13682,14031,13857,1610
1243,50,13668,14054,13883,1611
1244,50,13684,14047,13847,1612
1245,50,13681,14050,13849,1613
1246,50,13717,14075,13915,1614
1247,50,13670,14047,13856,1615
1248,50,13673,14048,13870,1616
1249,50,13660,14046,13871,1617
1250,50,13653,14033,13831,1618
1251,50,13702,14043,13906,1619
1252,50,13659,14014,13864,1620
1253,50,13653,14007,13868,1621
1254,50,13651,13988,13862,1622
1255,50,13620,13992,13847,1623
1256,50,13613,13971,13839,1624
1257,50,13574,13985,13839,1625
1258,50,13578,13988,13824,1626
1259,50,13605,13982,13858,1627
1260,50,13618,13996,13876,1628
1261,50,13612,13976,13854,1629
1262,50,13612,13967,13854,1630
1263,50,13610,13961,13844,1631
1264,50,13583,13962,13803,1632
1265,50,13612,13968,13840,1633
1266,50,13682,13978,13876,1634
1267,50,13668,13980,13884,1635
1268,50,13660,13970,13868,1636
1269,50,13636,13971,13868,1637
1270,50,13637,13970,13861,1638
1271,50,13650,13965,13850,1639
1272,50,13647,13980,13863,1640
1273,50,13634,13982,13872,1641
1274,50,13701,14080,13918,1642
1275,50,13682,14056,13879,1643
1276,50,13650,14013,13893,1644
1277,50,13674,14004,13895,1645
1278,50,13672,14028,13839,1646
1279,50,13707,14043,13914,1647
1280,50,13706,14048,13902,1648
1281,50,13680,14043,13863,1649
1282,50,13683,14071,13896,1650
1283,50,13728,14064,13930,1651
1284,50,13705,14041,13919,1652
1285,50,13663,14049,13838,1653
1286,50,13738,14036,13893,1654
1287,50,13717,14031,13933,1655
1288,50,13744,14079,13946,1656
1289,50,13709,14051,13876,1657
1290,50,13734,14074,13947,1658
1291,50,13718,14057,13926,1659
1292,50,13745,14057,13939,1660
1293,50,13725,14069,13937,1661
1294,50,13734,14045,13938,1662
1295,50,13723,14058,13926,1663
1296,50,13726,14066,13924,1664
1297,50,13687,14055,13906,1665
1298,50,13700,14039,13866,1666
1299,50,13734,14046,13952,1667
1300,50,13736,14040,13938,1668
1301,50,13717,14045,13903,1669
1302,50,13771,14043,13965,1670
1303,50,13771,14045,13966,1671
1304,50,13716,14037,13930,1672
1305,50,13734,14042,13940,1673
1306,50,13723,14029,13953,1674
1307,50,13773,13993,13939,1675
1308,50,13727,13967,13885,1676
1309,50,13687,13858,13764,1677
1310,50,13497,13837,13714,1688
1311,50,13560,13828,13772,1689
1312,50,13520,13892,13704,1696
1313,50,13596,13999,13771,1697
1314,50,13542,14017,13730,1698
1315,50,13548,14003,13738,1699
1316,50,13536,13982,13728,1700
1317,50,13485,13834,13601,1701
1318,50,13475,13867,13590,1702
1319,50,13615,13944,13879,1703
1320,50,13617,13913,13866,1704
1321,50,13518,13897,13843,1705
1322,50,13492,13906,13846,1706
1323,50,13533,13909,13818,1707
1324,50,13523,13896,13848,1708
1325,50,13624,13968,13876,1711
1326,50,13583,13945,13860,1712
1327,50,13703,13987,13902,1713
1328,50,13629,13867,13775,1714
1329,50,13802,14119,13944,1719
1330,50,13802,14096,13950,1720
1331,50,13787,14096,13915,1721
1332,50,13713,14011,13882,1722
1333,50,13733,13984,13863,1723
1334,50,13660,13990,13862,1724
1335,50,13668,13935,13839,1725
1336,50,13657,13928,13838,1726
1337,50,13666,13930,13841,1727
1338,50,13690,14011,13839,1728
1339,50,13606,13860,13702,79
1340,50,14101,14495,14277,176
1341,50,13700,13853,13784,179
1342,50,13705,13814,13745,180
1343,50,13491,13584,13545,181
1344,50,13363,13654,13545,310
1345,50,13356,13621,13529,311
1346,50,13320,13615,13444,312
1347,50,13345,13627,13499,313
1348,50,13315,13640,13454,314
1349,50,13337,13646,13515,315
1350,50,13330,13659,13451,316
1351,50,13350,13661,13512,317
1352,50,13359,13660,13467,318
1353,50,13365,13670,13515,319
1354,50,13367,13680,13518,320
1355,50,13358,13692,13531,321
1356,50,13365,13676,13542,322
1357,50,13372,13679,13544,323
1358,50,13377,13676,13596,324
1359,50,13387,13690,13596,325
1360,50,13387,13690,13611,326
1361,50,13434,13709,13662,327
1362,50,13393,13710,13578,328
1363,50,13407,13710,13637,329
1364,50,13399,13706,13527,330
1365,50,13401,13709,13558,331
1366,50,13418,13715,13592,332
1367,50,13398,13717,13556,333
1368,50,13410,13720,13564,334
1369,50,13410,13718,13598,335
1370,50,13403,13718,13586,336
1371,50,13395,13712,13564,337
1372,50,13559,13710,13680,338
1373,50,13513,13693,13671,339
1374,50,13490,13686,13657,340
1375,50,13477,13677,13647,341
1376,50,13479,13674,13642,342
1377,50,13465,13672,13633,343
1378,50,13475,13668,13636,344
1379,50,13467,13675,13629,345
1380,50,13356,13659,13493,346
1381,50,13382,13671,13536,347
1382,50,13387,13667,13504,348
1383,50,13381,13675,13572,349
1384,50,13387,13693,13522,350
1385,50,13365,13692,13533,351
1386,50,13373,13719,13555,352
1387,50,13384,13700,13562,353
1388,50,13394,13714,13577,354
1389,50,13381,13734,13585,355
1390,50,13377,13722,13590,356
1391,50,13403,13736,13609,357
1392,50,13397,13721,13560,358
1393,50,13400,13727,13548,359
1394,50,13404,13730,13601,360
1395,50,13415,13748,13612,361
1396,50,13412,13739,13603,362
1397,50,13398,13726,13595,363
1398,50,13405,13710,13630,364
1399,50,13405,13707,13631,365
1400,50,13379,13695,13544,366
1401,50,13389,13702,13619,367
1402,50,13398,13711,13627,368
1403,50,13496,13693,13668,369
1404,50,13459,13663,13645,370
1405,50,13401,13662,13602,371
1406,50,13548,13711,13643,561
1407,50,13493,13756,13680,562
1408,50,13468,13728,13678,563
1409,50,13490,13719,13688,564
1410,50,13489,13712,13670,565
1411,50,13496,13690,13652,566
1412,50,13516,13689,13650,567
1413,50,13478,13674,13639,568
1414,50,13470,13684,13626,569
1415,50,13469,13660,13628,570
1416,50,13447,13659,13611,571
1417,50,13450,13643,13606,572
1418,50,13419,13642,13592,573
1419,50,13450,13647,13603,574
1420,50,13447,13630,13596,575
1421,50,13470,13657,13604,576
1422,50,13504,13680,13608,577
1423,50,13436,13682,13614,578
1424,50,13481,13685,13620,579
1425,50,13491,13677,13628,580
1426,50,13502,13685,13646,581
1427,50,13511,13689,13650,582
1428,50,13501,13679,13654,583
1429,50,13510,13703,13672,584
1430,50,13523,13727,13681,585
1431,50,13560,13726,13686,586
1432,50,13537,13735,13683,587
1433,50,13557,13726,13686,588
1434,50,13492,13709,13673,589
1435,50,13495,13718,13679,590
1436,50,13517,13727,13698,591
1437,50,13556,13730,13689,592
1438,50,13541,13723,13692,593
1439,50,13523,13728,13699,594
1440,50,13559,13736,13705,595
1441,50,13558,13739,13710,596
1442,50,13587,13745,13712,597
1443,50,13533,13739,13707,598
1444,50,13561,13743,13711,599
1445,50,13558,13741,13712,600
1446,50,13571,13742,13710,601
1447,50,13596,13740,13716,602
1448,50,13495,13727,13705,603
1449,50,13507,13732,13701,604
1450,50,13458,13725,13687,605
1451,50,13460,13721,13696,606
1452,50,13606,13732,13708,607
1453,50,13527,13734,13711,608
1454,50,13534,13755,13704,609
1455,50,13527,13729,13695,610
1456,50,13581,13725,13693,611
1457,50,13570,13727,13698,612
1458,50,13578,13725,13692,613
1459,50,13518,13721,13677,614
1460,50,13487,13701,13665,615
1461,50,13501,13687,13642,616
1462,50,13460,13669,13630,617
1463,50,13483,13675,13631,618
1464,50,13479,13682,13627,619
1465,50,13490,13661,13628,620
1466,50,13475,13668,13633,621
1467,50,13476,13671,13628,622
1468,50,13461,13659,13628,623
1469,50,13488,13668,13639,624
1470,50,13429,13650,13624,625
1471,50,13485,13668,13630,626
1472,50,13498,13667,13635,627
1473,50,13423,13666,13637,628
1474,50,13454,13697,13647,629
1475,50,13450,13686,13652,630
1476,50,13491,13694,13654,631
1477,50,13465,13703,13664,632
1478,50,13468,13707,13669,633
1479,50,13470,13705,13672,634
1480,50,13480,13704,13667,635
1481,50,13463,13694,13665,636
1482,50,13462,13729,13673,637
1483,50,13464,13716,13684,638
1484,50,13470,13715,13678,639
1485,50,13481,13721,13683,640
1486,50,13510,13733,13693,641
1487,50,13485,13726,13686,642
1488,50,13494,13725,13689,643
1489,50,13483,13735,13697,644
1490,50,13480,13737,13704,645
1491,50,13484,13737,13708,646
1492,50,13509,13741,13714,647
1493,50,13523,13727,13707,648
1494,50,13466,13745,13705,649
1495,50,13463,13731,13707,650
1496,50,13477,13732,13707,651
1497,50,13465,13734,13706,652
1498,50,13456,13750,13704,653
1499,50,13459,13726,13709,654
1500,50,13465,13729,13699,655
1501,50,13458,13730,13709,656
1502,50,13465,13732,13703,657
1503,50,13523,13739,13708,658
1504,50,13561,13742,13716,659
1505,50,13527,13751,13717,660
1506,50,13526,13740,13704,661
1507,50,13527,13744,13712,662
1508,50,13543,13744,13715,663
1509,50,13463,13736,13710,664
1510,50,13490,13738,13712,665
1511,50,13477,13739,13712,666
1512,50,13522,13743,13715,667
1513,50,13453,13743,13663,668
1514,50,13495,13736,13705,669
1515,50,13478,13719,13678,670
1516,50,13448,13704,13646,671
1517,50,13476,13701,13680,672
1518,50,13463,13704,13670,673
1519,50,13458,13699,13666,674
1520,50,13508,13698,13655,675
1521,50,13515,13690,13652,676
1522,50,13506,13692,13655,677
1523,50,13492,13684,13657,678
1524,50,13477,13687,13652,679
1525,50,13501,13707,13673,680
1526,50,13501,13709,13671,681
1527,50,13503,13724,13691,682
1528,50,13578,13737,13694,683
1529,50,13536,13743,13697,684
1530,50,13554,13736,13708,685
1531,50,13554,13740,13713,686
1532,50,13565,13759,13721,687
1533,50,13521,13759,13718,688
1534,50,13425,13749,13706,689
1535,50,13441,13759,13708,690
1536,50,13450,13782,13715,691
1537,50,13552,13770,13733,692
1538,50,13511,13773,13724,693
1539,50,13483,13738,13723,694
1540,50,13507,13745,13727,695
1541,50,13510,13749,13729,696
1542,50,13518,13749,13718,697
1543,50,13536,13760,13724,698
1544,50,13519,13734,13716,699
1545,50,13498,13732,13705,700
1546,50,13523,13722,13685,701
1547,50,13517,13702,13678,702
1548,50,13494,13700,13676,703
1549,50,13467,13696,13669,704
1550,50,13481,13687,13664,705
1551,50,13495,13683,13652,706
1552,50,13480,13678,13652,707
1553,50,13468,13671,13642,708
1554,50,13472,13674,13648,709
1555,50,13465,13673,13646,710
1556,50,13446,13677,13647,711
1557,50,13467,13700,13653,712
1558,50,13488,13701,13667,713
1559,50,13495,13724,13690,714
1560,50,13522,13734,13697,715
1561,50,13505,13726,13689,716
1562,50,13514,13732,13691,717
1563,50,13482,13727,13686,718
1564,50,13529,13734,13700,719
1565,50,13489,13756,13689,720
1566,50,13486,13751,13699,721
1567,50,13492,13747,13712,722
1568,50,13517,13754,13712,723
1569,50,13535,13747,13721,724
1570,50,13492,13748,13707,725
1571,50,13452,13750,13698,726
1572,50,13485,13751,13715,727
1573,50,13477,13753,13714,728
1574,50,13472,13756,13705,729
1575,50,13470,13758,13693,730
1576,50,13477,13770,13715,731
1577,50,13486,13762,13722,732
1578,50,13491,13750,13724,733
1579,50,13487,13763,13720,734
1580,50,13505,13756,13723,735
1581,50,13491,13758,13711,736
1582,50,13485,13756,13724,737
1583,50,13467,13767,13719,738
1584,50,13475,13771,13727,739
1585,50,13485,13777,13735,740
1586,50,13486,13774,13743,741
1587,50,13503,13780,13730,742
1588,50,13475,13768,13583,743
1589,50,13402,13698,13563,758
1590,50,13438,13716,13675,759
1591,50,13471,13766,13722,766
1592,50,13433,13766,13567,770
1593,50,13430,13756,13574,771
1594,50,13396,13718,13509,789
1595,50,13415,13719,13633,790
1596,50,13402,13741,13624,791
1597,50,13413,13744,13627,792
1598,50,13404,13738,13643,793
1599,50,13402,13787,13603,794
1600,50,13433,13773,13686,795
1601,50,13430,13780,13677,796
1602,50,13440,13759,13663,797
1603,50,13433,13751,13581,798
1604,50,13440,13757,13644,799
1605,50,13438,13757,13642,800
1606,50,13437,13758,13644,801
1607,50,13439,13756,13611,802
1608,50,13419,13751,13537,803
1609,50,13426,13755,13664,804
1610,50,13434,13764,13577,805
1611,50,13431,13766,13593,806
1612,50,13433,13756,13631,807
1613,50,13443,13762,13622,808
1614,50,13436,13769,13600,809
1615,50,13429,13764,13583,810
1616,50,13442,13754,13576,811
1617,50,13439,13772,13569,812
1618,50,13459,13763,13550,813
1619,50,13440,13777,13586,814
1620,50,13436,13770,13590,815
1621,50,13444,13768,13537,816
1622,50,13457,13773,13526,817
1623,50,13441,13756,13517,818
1624,50,13438,13755,13520,819
1625,50,13431,13763,13534,820
1626,50,13843,13968,13921,822
1627,50,13800,13960,13893,823
1628,50,13889,14327,14094,913
1629,50,13618,13891,13759,915
1630,50,13450,13908,13687,916
1631,50,13487,13821,13666,917
1632,50,13472,13830,13659,918
1633,50,13570,13796,13678,919
1634,50,13538,13730,13661,920
1635,50,13491,13698,13622,921
1636,50,13484,13717,13642,922
1637,50,13455,13735,13658,923
1638,50,13541,13790,13666,924
1639,50,13550,13779,13679,925
1640,50,13436,13768,13650,926
1641,50,13534,13792,13677,927
1642,50,13503,13800,13645,928
1643,50,13518,13804,13669,929
1644,50,13522,13817,13656,930
1645,50,13487,13788,13618,931
1646,50,13436,13724,13604,932
1647,50,13479,13707,13631,933
1648,50,13496,13720,13633,934
1649,50,13538,13761,13666,935
1650,50,13533,13767,13609,936
1651,50,13520,13763,13624,937
1652,50,13491,13717,13621,938
1653,50,13495,13716,13612,939
1654,50,13481,13715,13601,940
1655,50,13439,13698,13579,941
1656,50,13358,13737,13547,942
1657,50,13580,13913,13740,943
1658,50,13568,13740,13677,944
1659,50,13610,13781,13701,945
1660,50,13567,13750,13673,946
1661,50,13921,13994,13957,1008
1662,50,13664,13800,13743,1009
1663,50,13538,13704,13625,1010
1664,50,13475,13708,13603,1011
1665,50,13490,13712,13649,1012
1666,50,13505,13770,13677,1013
1667,50,13511,13752,13685,1014
1668,50,13546,13758,13706,1015
1669,50,13512,13749,13654,1016
1670,50,13610,13774,13705,1017
1671,50,13620,13749,13710,1018
1672,50,13479,13772,13673,1019
1673,50,13512,13773,13674,1020
1674,50,13531,13777,13693,1021
1675,50,13505,13783,13727,1022
1676,50,13528,13813,13730,1023
1677,50,13500,13799,13668,1024
1678,50,13489,13775,13684,1025
1679,50,13751,13907,13832,1026
1680,50,13439,13733,13563,1054
1681,50,13457,13747,13596,1066
1682,50,13471,13750,13620,1068
1683,50,13440,13753,13574,1093
1684,50,13455,13754,13593,1094
1685,50,13445,13764,13622,1095
1686,50,13452,13759,13631,1096
1687,50,13443,13770,13636,1097
1688,50,13451,13771,13623,1098
1689,50,13449,13776,13587,1099
1690,50,13428,13752,13549,1100
1691,50,13426,13763,13557,1101
1692,50,13420,13768,13557,1102
1693,50,13426,13753,13599,1103
1694,50,13426,13760,13602,1104
1695,50,13437,13756,13628,1105
1696,50,13437,13766,13628,1106
1697,50,13442,13767,13582,1107
1698,50,13438,13756,13604,1108
1699,50,13436,13717,13565,1109
1700,50,13442,13724,13609,1110
1701,50,13441,13701,13603,1111
1702,50,13431,13698,13571,1112
1703,50,13425,13704,13626,1113
1704,50,13390,13688,13534,1114
1705,50,13396,13680,13534,1115
1706,50,13399,13684,13549,1116
1707,50,13387,13670,13525,1117
1708,50,13396,13677,13525,1118
1709,50,13383,13671,13491,1119
1710,50,13370,13684,13460,1120
1711,50,13389,13693,13542,1121
1712,50,13402,13701,13538,1122
1713,50,13406,13702,13558,1123
1714,50,13421,13720,13572,1124
1715,50,13404,13715,13568,1125
1716,50,13404,13724,13575,1126
1717,50,13405,13741,13582,1127
1718,50,13460,13747,13702,1128
1719,50,13439,13749,13653,1129
1720,50,13410,13754,13588,1130
1721,50,13472,13767,13726,1131
1722,50,13435,13762,13639,1132
1723,50,13452,13781,13720,1133
1724,50,13424,13762,13584,1134
1725,50,13431,13752,13599,1135
1726,50,13415,13757,13592,1136
1727,50,13427,13761,13597,1137
1728,50,13430,13751,13586,1138
1729,50,13435,13758,13531,1139
1730,50,13428,13752,13615,1140
1731,50,13428,13758,13617,1141
1732,50,13479,13758,13730,1142
1733,50,13476,13766,13724,1143
1734,50,13464,13751,13715,1144
1735,50,13516,13755,13720,1145
1736,50,13506,13758,13727,1146
1737,50,13499,13751,13714,1147
1738,50,13481,13755,13676,1148
1739,50,13486,13705,13662,1149
1740,50,13397,13687,13540,1150
1741,50,13393,13677,13521,1151
1742,50,13477,13686,13654,1152
1743,50,13381,13656,13487,1157
1744,50,13381,13682,13491,1159
1745,50,13384,13675,13476,1160
1746,50,13429,13750,13598,1172
1747,50,13431,13766,13581,1173
1748,50,13419,13757,13551,1174
1749,50,13413,13759,13556,1175
1750,50,13420,13767,13556,1176
1751,50,13436,13764,13563,1177
1752,50,13434,13764,13544,1178
1753,50,13415,13764,13519,1179
1754,50,13435,13758,13524,1180
1755,50,13437,13771,13527,1181
1756,50,13434,13772,13531,1182
1757,50,13434,13766,13539,1183
