 ,Area,Min,Max,Median,Slice
889,50,12370,12742,12620,4526
890,50,12349,12732,12626,4527
891,50,12350,12724,12625,4528
892,50,12532,12729,12631,4529
893,50,12374,12732,12620,4530
894,50,12350,12715,12608,4531
895,50,12467,12728,12619,4532
896,50,12490,12726,12619,4533
897,50,12374,12729,12622,4534
898,50,12435,12768,12635,4535
899,50,12449,12765,12657,4536
900,50,12356,12749,12663,4537
901,50,12365,12793,12664,4538
902,50,12355,12774,12678,4539
903,50,12336,12777,12674,4540
904,50,12359,12784,12685,4541
905,50,12364,12793,12683,4542
906,50,12516,12787,12700,4543
907,50,12455,12775,12700,4544
908,50,12427,12786,12702,4545
909,50,12431,12791,12716,4546
910,50,12452,12781,12708,4547
911,50,12495,12768,12700,4548
912,50,12520,12777,12705,4549
913,50,12531,12780,12708,4550
914,50,12514,12792,12713,4551
915,50,12501,12800,12709,4552
916,50,12503,12793,12711,4553
917,50,12491,12793,12715,4554
918,50,12490,12788,12717,4555
919,50,12461,12811,12718,4556
920,50,12309,12796,12709,4557
921,50,12370,12833,12709,4558
922,50,12383,12825,12709,4559
923,50,12383,12818,12706,4560
924,50,12397,12822,12711,4561
925,50,12382,12815,12722,4562
926,50,12464,12812,12724,4563
927,50,12407,12811,12720,4564
928,50,12366,12807,12726,4565
929,50,12425,12801,12734,4566
930,50,12339,12818,12738,4567
931,50,12339,12816,12731,4568
932,50,12370,12808,12736,4569
933,50,12473,12811,12727,4570
934,50,12486,12802,12719,4571
935,50,12498,12806,12703,4572
936,50,12477,12779,12688,4573
937,50,12457,12759,12673,4574
938,50,12449,12763,12668,4575
939,50,12436,12766,12653,4576
940,50,12384,12774,12646,4577
941,50,12527,12773,12661,4578
942,50,12514,12752,12656,4579
943,50,12523,12754,12664,4580
944,50,12392,12770,12676,4581
945,50,12501,12772,12692,4582
946,50,12427,12778,12676,4583
947,50,12461,12786,12695,4584
948,50,12452,12804,12695,4585
949,50,12466,12788,12710,4586
950,50,12471,12784,12714,4587
951,50,12466,12791,12707,4588
952,50,12459,12789,12714,4589
953,50,12502,12787,12714,4590
954,50,12506,12790,12718,4591
955,50,12602,12798,12717,4592
956,50,12450,12786,12705,4593
957,50,12451,12801,12701,4594
958,50,12474,12778,12706,4595
959,50,12480,12786,12707,4596
960,50,12506,12816,12710,4597
961,50,12505,12825,12718,4598
962,50,12492,12816,12719,4599
963,50,12493,12821,12723,4600
964,50,12494,12797,12720,4601
965,50,12484,12804,12721,4602
966,50,12440,12778,12713,4603
967,50,12413,12787,12708,4604
968,50,12399,12790,12700,4605
969,50,12537,12791,12715,4606
970,50,12466,12815,12675,4607
971,50,12392,12781,12676,4608
972,50,12424,12790,12669,4609
973,50,12434,12778,12658,4610
974,50,12460,12764,12647,4611
975,50,12319,12736,12649,4612
976,50,12518,12736,12666,4613
977,50,12541,12743,12666,4614
978,50,12454,12742,12644,4615
979,50,12425,12745,12663,4616
980,50,12260,12755,12668,4617
981,50,12393,12761,12673,4618
982,50,12379,12768,12677,4619
983,50,12279,12768,12684,4620
984,50,12376,12774,12696,4621
985,50,12361,12776,12693,4622
986,50,12364,12776,12691,4623
987,50,12405,12785,12689,4624
988,50,12437,12788,12685,4625
989,50,12370,12796,12686,4626
990,50,12378,12788,12681,4627
991,50,12484,12795,12691,4628
992,50,12451,12787,12686,4629
993,50,12453,12793,12679,4630
994,50,12434,12812,12688,4631
995,50,12428,12812,12681,4632
996,50,12390,12812,12691,4633
997,50,12387,12812,12691,4634
998,50,12529,12805,12701,4635
999,50,12387,12811,12696,4636
1000,50,12449,12776,12677,4637
1001,50,12431,12762,12656,4638
1002,50,12470,12759,12648,4639
1003,50,12391,12739,12644,4640
1004,50,12407,12734,12653,4641
1005,50,12399,12735,12652,4642
1006,50,12468,12752,12664,4643
1007,50,12427,12750,12678,4644
1008,50,12373,12754,12677,4645
1009,50,12381,12763,12681,4646
1010,50,12365,12768,12689,4647
1011,50,12504,12765,12689,4648
1012,50,12381,12770,12698,4649
1013,50,12491,12771,12687,4650
1014,50,12492,12770,12700,4651
1015,50,12469,12794,12699,4652
1016,50,12481,12772,12698,4653
1017,50,12337,12776,12703,4654
1018,50,12341,12774,12700,4655
1019,50,12323,12779,12699,4656
1020,50,12390,12785,12702,4657
1021,50,12385,12783,12706,4658
1022,50,12431,12785,12703,4659
1023,50,12442,12782,12695,4660
1024,50,12415,12774,12688,4661
1025,50,12384,12777,12691,4662
1026,50,12337,12773,12693,4663
1027,50,12354,12776,12703,4664
1028,50,12425,12787,12702,4665
1029,50,12421,12778,12709,4666
1030,50,12391,12774,12703,4667
1031,50,12360,12774,12696,4668
1032,50,12374,12772,12677,4669
1033,50,12481,12748,12659,4670
1034,50,12445,12744,12644,4671
1035,50,12374,12732,12634,4672
1036,50,12331,12729,12626,4673
1037,50,12317,12732,12616,4674
1038,50,12429,12731,12609,4675
1039,50,12413,12725,12610,4676
1040,50,12291,12696,12594,4677
1041,50,12262,12712,12593,4678
1042,50,12319,12717,12612,4679
1043,50,12337,12709,12624,4680
1044,50,12324,12758,12635,4681
1045,50,12472,12762,12646,4682
1046,50,12467,12757,12667,4683
1047,50,12320,12755,12652,4684
1048,50,12334,12757,12660,4685
1049,50,12336,12755,12666,4686
1050,50,12404,12757,12673,4687
1051,50,12372,12755,12686,4688
1052,50,12405,12761,12694,4689
1053,50,12443,12752,12688,4690
1054,50,12435,12749,12687,4691
1055,50,12418,12759,12682,4692
1056,50,12388,12780,12689,4693
1057,50,12396,12782,12685,4694
1058,50,12418,12783,12688,4695
1059,50,12351,12784,12680,4696
1060,50,12383,12774,12666,4697
1061,50,12538,12779,12668,4698
1062,50,12480,12735,12648,4699
1063,50,12198,12767,12633,4700
1064,50,12544,12793,12661,4701
1065,50,12544,12793,12661,4702
1066,50,12544,12793,12661,4703
1067,50,12544,12793,12661,4704
1068,50,12544,12793,12661,4705
1069,50,12544,12793,12661,4706
1070,50,12544,12793,12661,4707
1071,50,12544,12793,12661,4708
1072,50,12544,12793,12661,4709
1073,50,12544,12793,12661,4710
1074,50,12544,12793,12661,4711
1075,50,12544,12793,12661,4712
1076,50,12544,12793,12661,4713
1077,50,12544,12793,12661,4714
1078,50,12544,12793,12661,4715
1079,50,12544,12793,12661,4716
1080,50,12544,12793,12661,4717
1081,50,12544,12793,12661,4718
1082,50,12544,12793,12661,4719
1083,50,12544,12793,12661,4720
1084,50,12544,12793,12661,4721
1085,50,12544,12793,12661,4722
1086,50,12544,12793,12661,4723
1087,50,12544,12793,12661,4724
1088,50,12544,12793,12661,4725
1089,50,12544,12793,12661,4726
1090,50,12544,12793,12661,4727
1091,50,12544,12793,12661,4728
1092,50,12544,12793,12661,4729
1093,50,12544,12793,12661,4730
1094,50,12544,12793,12661,4731
1095,50,12544,12793,12661,4732
1096,50,12544,12793,12661,4733
1097,50,12544,12793,12661,4734
1098,50,12544,12793,12661,4735
1099,50,12533,12766,12718,446
1100,50,12427,12729,12646,447
1101,50,12281,12746,12440,448
1102,50,12253,12734,12363,449
1103,50,12260,12730,12527,450
1104,50,12274,12758,12577,451
1105,50,12257,12733,12463,452
1106,50,12269,12740,12469,453
1107,50,12250,12720,12499,454
1108,50,12256,12727,12491,455
1109,50,12247,12729,12504,456
1110,50,12251,12722,12467,457
1111,50,12248,12725,12489,458
1112,50,12235,12739,12375,459
1113,50,12248,12761,12460,460
1114,50,12236,12748,12370,461
1115,50,12238,12759,12347,462
1116,50,12240,12745,12485,463
1117,50,12217,12742,12518,464
1118,50,12244,12742,12591,465
1119,50,12245,12718,12583,466
1120,50,12340,12713,12480,467
1121,50,12263,12748,12399,468
1122,50,12217,12688,12390,469
1123,50,12227,12750,12509,470
1124,50,12238,12735,12342,471
1125,50,12231,12720,12392,472
1126,50,12237,12720,12356,473
1127,50,12238,12754,12348,474
1128,50,12245,12735,12339,475
1129,50,12241,12743,12310,476
1130,50,12244,12702,12336,477
1131,50,12244,12700,12287,478
1132,50,12233,12655,12292,479
1133,50,12243,12670,12279,480
1134,50,12244,12701,12376,481
1135,50,12223,12669,12277,482
1136,50,12242,12708,12343,483
1137,50,12240,12710,12335,484
1138,50,12246,12715,12323,485
1139,50,12264,12744,12411,486
1140,50,12245,12747,12367,487
1141,50,12253,12714,12307,488
1142,50,12260,12720,12304,489
1143,50,12258,12747,12326,490
1144,50,12254,12736,12311,491
1145,50,12255,12746,12320,492
1146,50,12263,12753,12386,493
1147,50,12268,12747,12322,494
1148,50,12252,12732,12320,495
1149,50,12250,12742,12339,496
1150,50,12237,12761,12367,497
1151,50,12236,12762,12379,498
1152,50,12257,12740,12356,499
1153,50,12266,12728,12320,500
1154,50,12259,12756,12417,501
1155,50,12246,12708,12430,502
1156,50,12312,12669,12546,503
1157,50,12435,12677,12585,504
1158,50,12468,12669,12601,505
1159,50,12429,12687,12604,506
1160,50,12439,12685,12587,507
1161,50,12074,12459,12207,508
1162,50,12201,12627,12451,509
1163,50,12168,12715,12467,510
1164,50,12188,12650,12379,511
1165,50,12174,12595,12417,512
1166,50,12337,12631,12525,513
1167,50,12263,12614,12531,514
1168,50,12289,12623,12526,515
1169,50,12301,12641,12556,516
1170,50,12165,12631,12447,517
1171,50,12133,12635,12415,518
1172,50,12078,12561,12315,519
1173,50,12126,12565,12337,520
1174,50,12180,12662,12398,521
1175,50,12183,12721,12393,522
1176,50,12153,12708,12415,523
1177,50,12172,12682,12496,524
1178,50,12205,12733,12597,525
1179,50,12203,12772,12546,526
1180,50,12174,12765,12472,527
1181,50,12181,12770,12512,528
1182,50,12185,12727,12352,529
1183,50,12208,12731,12541,530
1184,50,12186,12707,12552,531
1185,50,12177,12688,12536,532
1186,50,12179,12741,12518,533
1187,50,12176,12710,12432,534
1188,50,12110,12697,12314,535
1189,50,12167,12689,12312,536
1190,50,12163,12714,12364,537
1191,50,12129,12717,12311,538
1192,50,12129,12661,12384,539
1193,50,12153,12647,12398,540
1194,50,12158,12734,12401,541
1195,50,12153,12724,12466,542
1196,50,12147,12633,12441,543
1197,50,12179,12693,12412,544
1198,50,12182,12688,12356,545
1199,50,12179,12674,12390,546
1200,50,12152,12715,12344,547
1201,50,12142,12716,12296,548
1202,50,12142,12711,12353,549
1203,50,12164,12741,12369,550
1204,50,12159,12731,12350,551
1205,50,12146,12743,12305,552
1206,50,12142,12645,12251,553
1207,50,12122,12664,12248,554
1208,50,12099,12663,12274,555
1209,50,12113,12693,12319,556
1210,50,12129,12670,12271,557
1211,50,12131,12703,12390,558
1212,50,12163,12675,12376,559
1213,50,12160,12687,12400,560
1214,50,12150,12698,12384,561
1215,50,12129,12653,12294,562
1216,50,12108,12646,12421,563
1217,50,12274,12672,12523,564
1218,50,12217,12658,12446,565
1219,50,12371,12678,12565,566
1220,50,12184,12635,12429,567
1221,50,12099,12681,12411,568
1222,50,12181,12663,12492,569
1223,50,12191,12655,12439,570
1224,50,12183,12648,12435,571
1225,50,12101,12635,12341,572
1226,50,12168,12634,12430,573
1227,50,12170,12637,12429,574
1228,50,12105,12635,12369,575
1229,50,12092,12626,12412,576
1230,50,12192,12642,12498,577
1231,50,12176,12635,12400,578
1232,50,12180,12634,12401,579
1233,50,12169,12626,12410,580
1234,50,12121,12672,12417,581
1235,50,12132,12646,12387,582
1236,50,12120,12698,12401,583
1237,50,12139,12647,12372,584
1238,50,12183,12653,12471,585
1239,50,12150,12645,12451,586
1240,50,12156,12647,12442,587
1241,50,12137,12649,12433,588
1242,50,12135,12655,12418,589
1243,50,12108,12646,12323,590
1244,50,12097,12661,12325,591
1245,50,12153,12663,12461,592
1246,50,12141,12678,12443,593
1247,50,12134,12680,12404,594
1248,50,12143,12672,12423,595
1249,50,12201,12664,12486,596
1250,50,12223,12706,12492,597
1251,50,12255,12708,12514,598
1252,50,12217,12693,12512,599
1253,50,12218,12702,12497,600
1254,50,12202,12706,12565,601
1255,50,12199,12710,12515,602
1256,50,12081,12702,12396,603
1257,50,12087,12668,12407,604
1258,50,12032,12649,12359,605
1259,50,12105,12636,12401,606
1260,50,12095,12651,12457,607
1261,50,12132,12660,12441,608
1262,50,12115,12648,12458,609
1263,50,12312,12691,12543,610
1264,50,12295,12668,12564,611
1265,50,12317,12720,12593,612
1266,50,12218,12680,12559,613
1267,50,12322,12700,12623,614
1268,50,12221,12689,12540,615
1269,50,12283,12677,12568,616
1270,50,12261,12701,12526,617
1271,50,12123,12691,12444,618
1272,50,12147,12693,12482,619
1273,50,12119,12690,12434,620
1274,50,12169,12698,12480,621
1275,50,12216,12688,12505,622
1276,50,12302,12692,12590,623
1277,50,12298,12693,12576,624
1278,50,12269,12673,12564,625
1279,50,12134,12643,12401,626
1280,50,12112,12643,12405,627
1281,50,12115,12643,12418,628
1282,50,12098,12644,12380,629
1283,50,12122,12653,12420,630
1284,50,12120,12674,12401,631
1285,50,12103,12654,12435,632
1286,50,12163,12653,12438,633
1287,50,12149,12659,12426,634
1288,50,12113,12618,12394,635
1289,50,12116,12614,12390,636
1290,50,12115,12609,12424,637
1291,50,12156,12658,12455,638
1292,50,12182,12684,12419,639
1293,50,12072,12677,12342,640
1294,50,12074,12677,12323,641
1295,50,12122,12674,12391,642
1296,50,12221,12660,12532,643
1297,50,12176,12654,12438,644
1298,50,12242,12671,12496,645
1299,50,12253,12657,12465,646
1300,50,12243,12664,12482,647
1301,50,12274,12683,12486,648
1302,50,12266,12675,12487,649
1303,50,12288,12680,12501,650
1304,50,12301,12674,12545,651
1305,50,12314,12705,12544,652
1306,50,12324,12697,12596,653
1307,50,12273,12712,12502,654
1308,50,12348,12694,12592,655
1309,50,12169,12676,12488,656
1310,50,12091,12699,12402,657
1311,50,12085,12679,12402,658
1312,50,12213,12680,12434,659
1313,50,12114,12686,12407,660
1314,50,12177,12672,12469,661
1315,50,12115,12682,12457,662
1316,50,12311,12694,12596,663
1317,50,12313,12691,12611,664
1318,50,12226,12686,12494,665
1319,50,12256,12674,12569,666
1320,50,12111,12634,12415,667
1321,50,12107,12638,12480,668
1322,50,12140,12634,12462,669
1323,50,12085,12675,12445,670
1324,50,12077,12670,12404,671
1325,50,12084,12629,12347,672
1326,50,12037,12651,12399,673
1327,50,12046,12633,12327,674
1328,50,12050,12625,12301,675
1329,50,12193,12654,12497,676
1330,50,12200,12664,12385,677
1331,50,12024,12678,12301,678
1332,50,12047,12683,12283,679
1333,50,12109,12752,12416,680
1334,50,12146,12726,12567,681
1335,50,12100,12729,12418,682
1336,50,12087,12711,12379,683
1337,50,12076,12726,12419,684
1338,50,12093,12731,12330,685
1339,50,12121,12682,12377,686
1340,50,12116,12713,12363,687
1341,50,12126,12691,12361,688
1342,50,12135,12710,12392,689
1343,50,12109,12658,12367,690
1344,50,12131,12684,12389,691
1345,50,12117,12710,12493,692
1346,50,12137,12738,12444,693
1347,50,12135,12731,12403,694
1348,50,12131,12769,12481,695
1349,50,12109,12734,12392,696
1350,50,12088,12696,12384,697
1351,50,12118,12725,12422,698
1352,50,12079,12697,12390,699
1353,50,12092,12688,12402,700
1354,50,12060,12690,12264,701
1355,50,12091,12743,12310,702
1356,50,12086,12687,12272,703
1357,50,12071,12673,12409,704
1358,50,12080,12656,12401,705
1359,50,12091,12679,12284,706
1360,50,12070,12638,12207,707
1361,50,12044,12639,12181,708
1362,50,12076,12647,12351,709
1363,50,12052,12634,12334,710
1364,50,12053,12664,12327,711
1365,50,12087,12679,12340,712
1366,50,12040,12630,12292,713
1367,50,12047,12639,12263,714
1368,50,12056,12648,12334,715
1369,50,12088,12634,12339,716
1370,50,12037,12610,12293,717
1371,50,12056,12623,12401,718
1372,50,12089,12647,12416,719
1373,50,12076,12638,12359,720
1374,50,12082,12624,12401,721
1375,50,12055,12615,12326,722
1376,50,12042,12610,12313,723
1377,50,12053,12631,12385,724
1378,50,12092,12623,12370,725
1379,50,12069,12629,12355,726
1380,50,12083,12634,12358,727
1381,50,12109,12670,12364,728
1382,50,12115,12669,12421,729
1383,50,12088,12672,12348,730
1384,50,12087,12666,12323,731
1385,50,12075,12655,12238,732
1386,50,12070,12649,12270,733
1387,50,12071,12647,12264,734
1388,50,12065,12636,12244,735
1389,50,12027,12660,12378,736
1390,50,12085,12690,12447,737
1391,50,12097,12689,12393,738
1392,50,12096,12727,12351,739
1393,50,12079,12703,12292,740
1394,50,12126,12724,12497,741
1395,50,12148,12721,12451,742
1396,50,12105,12646,12247,743
1397,50,12097,12645,12252,744
1398,50,12062,12558,12196,745
1399,50,12085,12652,12247,746
1400,50,12051,12708,12283,747
1401,50,12110,12692,12361,748
1402,50,12102,12697,12386,749
1403,50,12085,12669,12358,750
1404,50,12158,12680,12418,751
1405,50,12087,12667,12283,752
1406,50,12110,12633,12269,753
1407,50,12068,12638,12306,754
1408,50,12101,12651,12324,755
1409,50,12184,12684,12431,756
1410,50,12246,12668,12540,757
1411,50,12257,12675,12537,758
1412,50,12409,12696,12600,759
1413,50,12350,12674,12575,760
1414,50,12343,12676,12577,761
1415,50,12317,12670,12535,762
1416,50,12218,12649,12542,763
1417,50,12238,12643,12538,764
1418,50,12271,12633,12543,765
1419,50,12169,12640,12470,766
1420,50,12178,12627,12460,767
1421,50,12226,12633,12493,768
1422,50,12189,12629,12496,769
1423,50,12178,12627,12498,770
1424,50,12205,12628,12492,771
1425,50,12157,12633,12491,772
1426,50,12247,12644,12507,773
1427,50,12286,12645,12505,774
1428,50,12287,12644,12535,775
1429,50,12148,12645,12430,776
1430,50,12184,12641,12495,777
1431,50,12266,12645,12529,778
1432,50,12160,12663,12465,779
1433,50,12147,12666,12479,780
1434,50,12085,12657,12389,781
1435,50,12178,12672,12484,782
1436,50,12250,12667,12531,783
1437,50,12177,12659,12491,784
1438,50,12190,12667,12528,785
1439,50,12204,12661,12532,786
1440,50,12198,12659,12509,787
1441,50,12266,12670,12530,788
1442,50,12260,12666,12511,789
1443,50,12246,12681,12490,790
1444,50,12242,12670,12476,791
1445,50,12338,12666,12539,792
1446,50,12212,12669,12501,793
1447,50,12197,12666,12523,794
1448,50,12199,12658,12541,795
1449,50,12154,12653,12426,796
1450,50,12215,12655,12448,797
1451,50,12213,12651,12477,798
1452,50,12227,12651,12490,799
1453,50,12259,12668,12503,800
1454,50,12167,12664,12486,801
1455,50,12276,12668,12509,802
1456,50,12223,12676,12496,803
1457,50,12216,12662,12496,804
1458,50,12211,12652,12495,805
1459,50,12223,12658,12491,806
1460,50,12183,12670,12487,807
1461,50,12230,12668,12491,808
1462,50,12242,12663,12473,809
1463,50,12227,12674,12477,810
1464,50,12229,12667,12469,811
1465,50,12267,12674,12540,812
1466,50,12339,12670,12569,813
1467,50,12287,12668,12532,814
1468,50,12280,12671,12569,815
1469,50,12301,12680,12539,816
1470,50,12295,12682,12526,817
1471,50,12343,12678,12579,818
1472,50,12198,12673,12492,819
1473,50,12244,12674,12503,820
1474,50,12231,12673,12477,821
1475,50,12247,12678,12485,822
1476,50,12221,12677,12494,823
1477,50,12287,12685,12553,824
1478,50,12198,12675,12477,825
1479,50,12272,12681,12518,826
1480,50,12344,12674,12566,827
1481,50,12260,12671,12483,828
1482,50,12250,12652,12485,829
1483,50,12253,12655,12522,830
1484,50,12237,12661,12523,831
1485,50,12239,12665,12489,832
1486,50,12202,12654,12447,833
1487,50,12089,12620,12376,834
1488,50,12165,12592,12469,835
1489,50,11970,12539,12272,836
1490,50,12034,12608,12277,837
1491,50,12063,12676,12393,838
1492,50,12029,12647,12332,839
1493,50,12051,12602,12302,840
1494,50,12082,12609,12315,841
1495,50,12099,12597,12379,842
1496,50,12119,12626,12407,843
1497,50,12113,12660,12411,844
1498,50,12053,12631,12308,845
1499,50,12192,12655,12471,846
1500,50,12051,12555,12282,847
1501,50,12054,12589,12263,848
1502,50,12036,12548,12196,849
1503,50,12045,12474,12189,850
1504,50,12034,12425,12161,851
1505,50,11993,12462,12174,852
1506,50,12020,12598,12197,853
1507,50,12060,12611,12210,854
1508,50,12064,12626,12351,855
1509,50,12106,12653,12370,856
1510,50,12074,12659,12284,857
1511,50,12108,12690,12329,858
1512,50,12107,12679,12384,859
1513,50,12086,12658,12414,860
1514,50,12047,12607,12252,861
1515,50,12078,12636,12247,862
1516,50,12091,12627,12383,863
1517,50,12092,12633,12403,864
1518,50,12033,12628,12331,865
1519,50,12063,12581,12245,866
1520,50,12062,12576,12238,867
1521,50,12050,12571,12242,868
1522,50,12037,12556,12227,869
1523,50,12016,12568,12224,870
1524,50,12025,12579,12238,871
1525,50,12004,12559,12216,872
1526,50,12010,12555,12218,873
1527,50,12039,12548,12203,874
1528,50,12039,12538,12214,875
1529,50,12031,12535,12199,876
1530,50,12046,12615,12299,877
1531,50,12049,12609,12301,878
1532,50,12038,12611,12295,879
1533,50,12043,12600,12301,880
1534,50,12054,12603,12287,881
1535,50,12043,12594,12256,882
1536,50,12046,12592,12246,883
1537,50,12050,12622,12300,884
1538,50,12065,12612,12345,885
1539,50,12023,12600,12254,886
1540,50,12083,12633,12344,887
1541,50,12075,12618,12331,888
1542,50,12057,12611,12293,889
1543,50,12093,12618,12379,890
1544,50,12018,12640,12412,891
1545,50,12043,12631,12336,892
1546,50,12153,12652,12499,893
1547,50,12080,12624,12391,894
1548,50,12074,12613,12315,895
1549,50,12004,12480,12173,896
1550,50,11986,12551,12185,897
1551,50,12036,12432,12182,898
1552,50,12019,12520,12198,899
1553,50,12035,12560,12206,900
1554,50,12032,12585,12280,901
1555,50,12018,12603,12327,902
1556,50,12039,12618,12323,903
1557,50,12026,12611,12311,904
1558,50,12035,12606,12342,905
1559,50,12011,12596,12331,906
1560,50,12077,12605,12339,907
1561,50,12031,12611,12336,908
1562,50,12065,12574,12342,909
1563,50,12075,12595,12347,910
1564,50,12009,12602,12290,911
1565,50,12016,12603,12319,912
1566,50,12013,12623,12201,913
1567,50,12027,12591,12274,914
1568,50,12015,12561,12197,915
1569,50,12055,12611,12255,916
1570,50,12045,12622,12298,917
1571,50,12027,12630,12327,918
1572,50,12015,12635,12272,919
1573,50,12048,12633,12340,920
1574,50,12016,12629,12333,921
1575,50,12052,12640,12354,922
1576,50,12039,12650,12384,923
1577,50,12216,12640,12537,924
1578,50,12150,12639,12434,925
1579,50,12138,12637,12478,926
1580,50,12249,12656,12506,927
1581,50,12163,12646,12457,928
1582,50,12165,12662,12434,929
1583,50,12196,12657,12467,930
1584,50,12159,12660,12443,931
1585,50,12110,12635,12406,932
1586,50,12133,12635,12436,933
1587,50,12029,12633,12369,934
1588,50,12029,12627,12361,935
1589,50,12021,12634,12355,936
1590,50,12081,12638,12366,937
1591,50,11998,12622,12326,938
1592,50,12006,12627,12247,939
1593,50,12014,12649,12286,940
1594,50,12105,12660,12362,941
1595,50,12034,12667,12297,942
1596,50,12049,12667,12310,943
1597,50,12168,12655,12425,944
1598,50,12036,12653,12274,945
1599,50,12047,12641,12306,946
1600,50,12092,12649,12364,947
1601,50,11978,12634,12318,948
1602,50,12095,12639,12315,949
1603,50,12010,12639,12272,950
1604,50,12014,12637,12291,951
1605,50,12018,12647,12278,952
1606,50,11989,12641,12244,953
1607,50,12083,12642,12372,954
1608,50,12039,12612,12275,955
1609,50,12017,12577,12236,956
1610,50,12081,12602,12384,957
1611,50,12037,12601,12265,958
1612,50,12045,12593,12313,959
1613,50,12036,12618,12358,960
1614,50,12121,12615,12390,961
1615,50,12091,12602,12381,962
1616,50,12108,12616,12421,963
1617,50,12157,12623,12433,964
1618,50,12219,12643,12483,965
1619,50,12258,12644,12502,966
1620,50,12253,12637,12503,967
1621,50,12238,12659,12496,968
1622,50,12228,12650,12499,969
1623,50,12155,12635,12452,970
1624,50,12182,12639,12477,971
1625,50,12221,12632,12496,972
1626,50,12241,12645,12507,973
1627,50,12257,12641,12508,974
1628,50,12247,12641,12523,975
1629,50,12224,12647,12508,976
1630,50,12350,12641,12563,977
1631,50,12369,12643,12569,978
1632,50,12291,12639,12537,979
1633,50,12299,12648,12542,980
1634,50,12310,12640,12539,981
1635,50,12318,12644,12550,982
1636,50,12184,12638,12481,983
1637,50,12293,12641,12533,984
1638,50,12252,12643,12497,985
1639,50,12225,12648,12484,986
1640,50,12140,12648,12480,987
1641,50,12175,12636,12491,988
1642,50,12136,12638,12446,989
1643,50,12284,12645,12535,990
1644,50,12061,12643,12399,991
1645,50,12085,12629,12354,992
1646,50,12082,12641,12365,993
1647,50,12137,12632,12390,994
1648,50,12080,12623,12401,995
1649,50,12082,12633,12419,996
1650,50,12085,12646,12412,997
1651,50,12020,12652,12306,998
1652,50,12028,12640,12367,999
1653,50,12136,12630,12458,1000
1654,50,12140,12639,12486,1001
1655,50,12162,12641,12502,1002
1656,50,12112,12654,12421,1003
1657,50,12107,12659,12455,1004
1658,50,12123,12649,12470,1005
1659,50,12149,12652,12454,1006
1660,50,12131,12636,12422,1007
1661,50,12088,12657,12437,1008
1662,50,12081,12645,12414,1009
1663,50,12158,12648,12462,1010
1664,50,12085,12655,12390,1011
1665,50,12093,12640,12383,1012
1666,50,12089,12620,12420,1013
1667,50,12076,12627,12405,1014
1668,50,12055,12629,12326,1015
1669,50,12220,12633,12502,1016
1670,50,12194,12619,12501,1017
1671,50,12142,12625,12485,1018
1672,50,12245,12642,12501,1019
1673,50,12235,12613,12504,1020
1674,50,12295,12625,12502,1021
1675,50,12251,12620,12502,1022
1676,50,12258,12625,12507,1023
1677,50,12227,12628,12484,1024
1678,50,12210,12625,12470,1025
1679,50,12137,12612,12424,1026
1680,50,12142,12622,12415,1027
1681,50,12112,12620,12391,1028
1682,50,12226,12626,12484,1029
1683,50,12233,12623,12483,1030
1684,50,12222,12629,12485,1031
1685,50,12175,12618,12466,1032
1686,50,12248,12613,12472,1033
1687,50,12264,12625,12507,1034
1688,50,12293,12628,12540,1035
1689,50,12317,12639,12532,1036
1690,50,12177,12651,12504,1037
1691,50,12288,12662,12550,1038
1692,50,12203,12662,12506,1039
1693,50,12204,12643,12501,1040
1694,50,12198,12663,12522,1041
1695,50,12254,12687,12513,1042
1696,50,12213,12668,12514,1043
1697,50,12275,12649,12475,1044
1698,50,12169,12629,12456,1045
1699,50,12170,12627,12455,1046
1700,50,12192,12629,12491,1047
1701,50,12259,12637,12484,1048
1702,50,12184,12647,12471,1049
1703,50,12251,12649,12498,1050
1704,50,12223,12655,12471,1051
1705,50,12162,12642,12455,1052
1706,50,12164,12645,12431,1053
1707,50,12140,12645,12428,1054
1708,50,12189,12634,12418,1055
1709,50,12036,12633,12354,1056
1710,50,12066,12657,12369,1057
1711,50,12036,12640,12354,1058
1712,50,12019,12613,12289,1059
1713,50,12161,12636,12421,1060
1714,50,12018,12641,12296,1061
1715,50,12033,12640,12312,1062
1716,50,12048,12649,12318,1063
1717,50,12075,12666,12316,1064
1718,50,12061,12656,12318,1065
1719,50,12063,12646,12321,1066
1720,50,12007,12587,12258,1067
1721,50,11990,12597,12257,1068
1722,50,12006,12532,12173,1069
1723,50,12030,12592,12214,1070
1724,50,12019,12593,12241,1071
1725,50,11995,12605,12289,1072
1726,50,12002,12603,12223,1073
1727,50,12051,12646,12317,1074
1728,50,12043,12629,12314,1075
1729,50,11974,12594,12245,1076
1730,50,12007,12620,12254,1077
1731,50,12002,12620,12286,1078
1732,50,12025,12572,12215,1079
1733,50,11989,12584,12228,1080
1734,50,12001,12587,12241,1081
1735,50,11993,12590,12245,1082
1736,50,11991,12582,12234,1083
1737,50,11991,12585,12238,1084
1738,50,12013,12579,12231,1085
1739,50,12018,12571,12244,1086
1740,50,12034,12607,12285,1087
1741,50,12012,12594,12269,1088
1742,50,12016,12570,12263,1089
1743,50,12090,12571,12407,1090
1744,50,12019,12599,12343,1091
1745,50,12020,12621,12337,1092
1746,50,12035,12628,12318,1093
1747,50,12132,12619,12432,1094
1748,50,12128,12616,12372,1095
1749,50,12093,12607,12386,1096
