group;ID;video_file;sub_stack;Slice;Median;seqID;time;m.center;filteredsignal;filt_med;peak;phase;Intensity;Distance;Slope;type;NF;Call.duration;breathidx
3;10;519;IR_2019-06-19_0519-5001-9998_out.csv;187;1684219526;IR_2019-06-19_0519-5001-9998_out.csv 21;6233333333;559461223;345618746;1662835279;38;3;0.509570429;0.5;-1.036817092;n;y;;2
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;188;1540109866;IR_2019-06-19_0519-0001-5000_out.csv 17;6266666667;367540923;355832074;1538938981;147;3;0.040385686;1.033333333;-0.054068272;n;y;;4
3;10;519;IR_2019-06-19_0519-5001-9998_out.csv;202;1633262483;IR_2019-06-19_0519-5001-9998_out.csv 21;6733333333;49890794;16091918;1629882596;53;1;0.464471159;0.3;-1.689110732;n;y;;3
3;10;519;IR_2019-06-19_0519-5001-9998_out.csv;211;1586815367;IR_2019-06-19_0519-5001-9998_out.csv 21;7033333333;-414580365;-426728744;158560053;62;2;0.464471159;0.533333333;1.067551249;n;n;;3
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;219;1536071297;IR_2019-06-19_0519-0001-5000_out.csv 17;73;327155237;34945474;1538301247;176;1;0.934317738;0.433333333;-2.675644693;n;y;;5
3;10;519;IR_2019-06-19_0519-5001-9998_out.csv;227;1633262483;IR_2019-06-19_0519-5001-9998_out.csv 21;7566666667;49890794;74480423;1635721446;75;3;0.023954854;0.666666667;0.102934256;n;n;;3
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;232;1442639523;IR_2019-06-19_0519-0001-5000_out.csv 17;7733333333;-607162501;-716037147;1431752059;189;2;1.168283601;0.566666667;2.333923803;n;n;;5
3;10;519;IR_2019-06-19_0519-5001-9998_out.csv;247;1635657969;IR_2019-06-19_0519-5001-9998_out.csv 21;8233333333;73845649;99333905;1638206794;95;1;0.496456677;0.433333333;-1.488155632;n;n;;4
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;249;1559467883;IR_2019-06-19_0519-0001-5000_out.csv 17;83;561121099;514574531;1554813227;206;3;0.185505382;1;-0.14841546;n;n;;5
3;10;519;IR_2019-06-19_0519-5001-9998_out.csv;260;1586012301;IR_2019-06-19_0519-5001-9998_out.csv 21;8666666667;-422611029;-464081454;1581865259;108;2;NA;NA;NA;n;n;;4
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;279;1540917345;IR_2019-06-19_0519-0001-5000_out.csv 17;93;375615718;39778559;1543134332;236;1;0.876631173;0.433333333;-2.712254744;n;n;;6
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;292;1453254228;IR_2019-06-19_0519-0001-5000_out.csv 17;9733333333;-501015455;-613846141;1441971159;249;2;0.763512946;0.266666667;2.036570911;n;n;;6
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;300;1529605522;IR_2019-06-19_0519-0001-5000_out.csv 17;10;262497491;-92558928;1494099881;257;3;0.576046731;1.433333333;-0.137502999;n;y;;6
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;343;1472000849;IR_2019-06-19_0519-0001-5000_out.csv 17;1143333333;-313549241;-39533956;1463821817;292;1;0.555479986;0.3;-2.330668501;n;y;;7
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;352;1416452851;IR_2019-06-19_0519-0001-5000_out.csv 17;1173333333;-869029227;-965821206;1406773653;300;2;0.685641943;0.3;2.481890322;n;y;;7
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;361;1485017045;IR_2019-06-19_0519-0001-5000_out.csv 17;1203333333;-183387284;-282692884;1475086485;309;3;NA;NA;NA;n;y;;7
3;10;519;IR_2019-06-19_0519-5001-9998_out.csv;654;1464670261;IR_2019-06-19_0519-5001-9998_out.csv 22;218;-732286563;-652175013;1472681416;5;2;0.851242143;0.266666667;3.592896129;n;n;;1
3;10;519;IR_2019-06-19_0519-5001-9998_out.csv;662;1549794475;IR_2019-06-19_0519-5001-9998_out.csv 22;2206666667;11895558;83637293;1546262646;13;3;0.121075162;0.466666667;-0.181518269;n;n;;1
3;10;519;IR_2019-06-19_0519-5001-9998_out.csv;676;1537686959;IR_2019-06-19_0519-5001-9998_out.csv 22;2253333333;-2119583;71787307;1545077648;27;1;0.901466504;0.466666667;-1.298689724;n;y;;2
3;10;519;IR_2019-06-19_0519-5001-9998_out.csv;690;1447540308;IR_2019-06-19_0519-5001-9998_out.csv 22;23;-903586086;-590182585;1478880659;41;2;1.054798788;0.233333333;3.693226416;n;y;;2
3;10;519;IR_2019-06-19_0519-5001-9998_out.csv;697;1553020187;IR_2019-06-19_0519-5001-9998_out.csv 22;2323333333;151212701;-4762259;1533136658;48;3;0.024184682;0.4;0.88286675;n;y;;2
3;10;519;IR_2019-06-19_0519-5001-9998_out.csv;709;1555438655;IR_2019-06-19_0519-5001-9998_out.csv 22;2363333333;175397384;201656562;1558064573;60;1;0.80181844;0.266666667;-2.627633568;n;y;;3
3;10;519;IR_2019-06-19_0519-5001-9998_out.csv;717;1475256811;IR_2019-06-19_0519-5001-9998_out.csv 22;239;-626421057;-416656728;1496233244;68;2;1.147700536;0.4;2.437692226;n;y;;3
3;10;519;IR_2019-06-19_0519-5001-9998_out.csv;729;1590026865;IR_2019-06-19_0519-5001-9998_out.csv 22;243;521279479;561402372;1594039154;80;3;NA;NA;NA;n;n;;3
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;1928;1324967461;IR_2019-06-19_0519-0001-5000_out.csv 51;6426666667;-983782403;-1158162042;1307529497;7;2;0.972208178;0.2;5.405490563;n;y;;1
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;1934;1422188279;IR_2019-06-19_0519-0001-5000_out.csv 51;6446666667;-11574224;-365422833;1386803418;13;3;0.294338027;0.966666667;0.837241302;n;y;;1
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;1963;1451622082;IR_2019-06-19_0519-0001-5000_out.csv 51;6543333333;282763802;182917798;1441637481;42;1;1.258258623;0.366666667;-3.13636007;n;y;;2
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;1974;1325796219;IR_2019-06-19_0519-0001-5000_out.csv 51;658;-975494821;-1002551098;1323090592;53;2;1.266419757;0.3;3.753093301;n;n;;2
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;1983;1452438195;IR_2019-06-19_0519-0001-5000_out.csv 51;661;290924935;-153521589;1407993542;62;3;0.171198444;1.433333333;0.762489253;n;y;;2
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2026;1469558039;IR_2019-06-19_0519-0001-5000_out.csv 51;6753333333;462123379;779702942;1501315996;105;1;1.03254917;0.633333333;-1.194723068;n;y;;3
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2045;1366303122;IR_2019-06-19_0519-0001-5000_out.csv 51;6816666667;-570425791;-22785643;1400560058;124;2;0.632534331;0.333333333;2.078591681;n;y;;3
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2055;1429556555;IR_2019-06-19_0519-0001-5000_out.csv 51;685;6210854;453555888;146870129;134;3;0.310383551;1.166666667;0.332995534;n;y;;3
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2090;1460594911;IR_2019-06-19_0519-0001-5000_out.csv 51;6966666667;372492092;392457524;1462591454;169;1;0.745243013;0.233333333;-3.709164991;n;y;;4
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2097;1386070609;IR_2019-06-19_0519-0001-5000_out.csv 51;699;-372750922;-304644954;1392881206;176;2;0.434859462;0.166666667;3.260946503;n;n;;4
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2102;1429556555;IR_2019-06-19_0519-0001-5000_out.csv 51;7006666667;6210854;44904722;1427836174;181;3;0.016368272;1.233333333;-0.15776773;n;y;;4
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2139;1427919728;IR_2019-06-19_0519-0001-5000_out.csv 51;713;45740269;90190226;1432364724;218;1;0.484330063;0.266666667;-3.22554653;n;y;;5
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2147;1379486722;IR_2019-06-19_0519-0001-5000_out.csv 51;7156666667;-438589795;-650643084;1358281393;226;2;0.753993308;0.933333333;0.858709582;n;y;;5
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2175;1454886053;IR_2019-06-19_0519-0001-5000_out.csv 51;725;315403513;467219302;1470067632;254;3;0.057088579;0.466666667;-0.343165076;n;y;;5
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2189;1460594911;IR_2019-06-19_0519-0001-5000_out.csv 51;7296666667;372492092;307522667;1454097968;268;1;0.959412253;0.6;-1.434893842;n;y;;6
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2207;1364653685;IR_2019-06-19_0519-0001-5000_out.csv 51;7356666667;-586920161;-479788351;1375366866;286;2;0.542576938;0.633333333;1.195236991;n;y;;6
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2226;1418911379;IR_2019-06-19_0519-0001-5000_out.csv 51;742;-44343223;232215511;1446567253;305;3;0.310782346;0.8;0.590407487;n;y;;6
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2250;1449989614;IR_2019-06-19_0519-0001-5000_out.csv 51;75;266439123;576307452;1480976447;329;1;1.391238895;0.466666667;-2.849870809;n;y;;7
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2264;1310865724;IR_2019-06-19_0519-0001-5000_out.csv 51;7546666667;-1124799772;-74655667;1348690034;343;2;1.186908313;0.333333333;3.072235296;n;y;;7
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2274;1429556555;IR_2019-06-19_0519-0001-5000_out.csv 51;758;6210854;55995989;14289453;353;3;0.106451764;1.2;0.096565886;n;y;;7
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2310;1418911379;IR_2019-06-19_0519-0001-5000_out.csv 51;77;-44343223;34624175;1426808119;389;1;0.848321851;0.366666667;-2.57260977;n;y;;8
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2321;1334079194;IR_2019-06-19_0519-0001-5000_out.csv 51;7736666667;-892665074;-736292748;1349716427;400;2;0.913846855;0.666666667;1.34695158;n;n;;8
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2341;142546388;IR_2019-06-19_0519-0001-5000_out.csv 51;7803333333;21181782;110031227;1434348824;420;3;0.073653584;0.866666667;-0.040620373;n;n;;8
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2367;1432829238;IR_2019-06-19_0519-0001-5000_out.csv 51;789;94835365;11299578;1434645279;446;1;0.813829826;0.633333333;-0.806510351;n;y;;9
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2386;1351446255;IR_2019-06-19_0519-0001-5000_out.csv 51;7953333333;-71899446;-568015394;1366544162;465;2;0.756549377;0.266666667;2.877390028;n;y;;9
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2394;1427101193;IR_2019-06-19_0519-0001-5000_out.csv 51;798;37554917;89501618;1432295863;473;3;NA;NA;NA;n;y;;9
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2518;1664350934;IR_2019-06-19_0519-0001-5000_out.csv 52;8393333333;630936717;569339845;1658191247;19;1;0.855696903;0.533333333;-1.492340804;n;y;;1
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2534;1578781244;IR_2019-06-19_0519-0001-5000_out.csv 52;8446666667;-224760186;-112518785;1590005384;35;2;0.600696481;1.033333333;0.477331618;n;y;;1
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2565;1638850892;IR_2019-06-19_0519-0001-5000_out.csv 52;855;375936295;477408587;1648998121;66;3;0.06387055;0.533333333;-0.387392358;n;n;;1
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2581;1632463837;IR_2019-06-19_0519-0001-5000_out.csv 52;8603333333;312065745;318294918;1633086754;82;1;0.729959537;0.466666667;-1.779348105;n;y;;2
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2595;1559467883;IR_2019-06-19_0519-0001-5000_out.csv 52;865;-417893792;-408799757;1560377287;96;2;0.761900854;0.4;1.659845294;n;y;;2
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2607;1635657969;IR_2019-06-19_0519-0001-5000_out.csv 52;869;344007062;238195668;1625076829;108;3;0.408161587;0.833333333;-0.342503018;n;y;;2
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2632;159484181;IR_2019-06-19_0519-0001-5000_out.csv 52;8773333333;-64154525;-61158272;1595141435;133;1;0.789927157;0.433333333;-1.862704324;n;y;;3
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2645;1515849094;IR_2019-06-19_0519-0001-5000_out.csv 52;8816666667;-854081681;-790806847;1522176578;146;2;0.854083539;0.4;2.520184362;n;y;;3
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2657;1601257448;IR_2019-06-19_0519-0001-5000_out.csv 52;8856666667;0,000186;676084;1608018103;158;3;0.160177192;0.966666667;-0.182393764;n;y;;3
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2686;1617275167;IR_2019-06-19_0519-0001-5000_out.csv 52;8953333333;160179049;-82936006;1592963662;187;1;0.965682719;0.433333333;-1.851580041;n;y;;4
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2699;1520706896;IR_2019-06-19_0519-0001-5000_out.csv 52;8996666667;-80550367;-810081356;1520249127;200;2;0.84557842;0.4;2.721667277;n;n;;4
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2711;1605264738;IR_2019-06-19_0519-0001-5000_out.csv 52;9036666667;4007475;126686799;1613925942;212;3;0.311915753;0.866666667;-0.181277902;n;n;;4
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2737;1636456313;IR_2019-06-19_0519-0001-5000_out.csv 52;9123333333;351990503;109147396;1612172002;238;1;0.98769354;0.566666667;-1.152190071;bc;n;;5
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2754;1537686959;IR_2019-06-19_0519-0001-5000_out.csv 52;918;-635703037;-536591094;1547598153;255;2;0.939781563;0.266666667;3.514141609;bc;n;;5
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2762;1631665115;IR_2019-06-19_0519-0001-5000_out.csv 52;9206666667;304078526;139791977;161523646;263;3;0.215390131;0.966666667;0.377705212;bc;n;;5
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2791;1653204128;IR_2019-06-19_0519-0001-5000_out.csv 52;9303333333;519468656;505817739;1651839036;292;1;1.470791389;0.4;-3.696470196;c;n;1;6
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2803;1506124989;IR_2019-06-19_0519-0001-5000_out.csv 52;9343333333;-951322733;-82586752;1518670511;304;2;1.287345599;0.233333333;6.154886799;c;n;1;6
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2810;1634859549;IR_2019-06-19_0519-0001-5000_out.csv 52;9366666667;336022866;21584685;1622841948;311;3;0.541215203;0.566666667;0.839378417;c;n;1;6
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2827;1688981069;IR_2019-06-19_0519-0001-5000_out.csv 52;9423333333;877238069;610574404;1662314703;328;1;1.440274966;0.433333333;-3.024283578;ac;n;;7
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2840;1544953573;IR_2019-06-19_0519-0001-5000_out.csv 52;9466666667;-563036897;-60546175;1540711088;341;2;0.338276711;0.233333333;2.896784611;ac;n;;7
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2847;1578781244;IR_2019-06-19_0519-0001-5000_out.csv 52;949;-224760186;-41549267;1597102336;348;3;0.696411807;1.033333333;0.493658846;ac;n;;7
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2878;1648422425;IR_2019-06-19_0519-0001-5000_out.csv 52;9593333333;471651621;374746248;1638731887;379;1;0.760740239;0.433333333;-1.758637642;n;n;;8
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2891;1572348401;IR_2019-06-19_0519-0001-5000_out.csv 52;9636666667;-289088618;-320310935;1569226169;392;2;0.361207942;0.266666667;1.871085984;n;n;;8
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2899;1608469195;IR_2019-06-19_0519-0001-5000_out.csv 52;9663333333;72119325;115673196;1612824582;400;3;0.479212338;1.033333333;0.293180339;n;y;;8
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2930;1656390429;IR_2019-06-19_0519-0001-5000_out.csv 52;9766666667;551331663;406474303;1641904693;431;1;0.727877879;0.466666667;-0.657501504;n;y;;9
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2944;1583602641;IR_2019-06-19_0519-0001-5000_out.csv 52;9813333333;-176546217;15284039;1602785666;445;2;0.879063539;0.633333333;0.790645258;n;y;;9
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2963;1671508995;IR_2019-06-19_0519-0001-5000_out.csv 52;9876666667;702517322;664706864;1667727949;464;3;0.414415504;0.8;-0.546696939;n;y;;9
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;2987;1630067444;IR_2019-06-19_0519-0001-5000_out.csv 52;9956666667;288101818;176591071;161891637;488;1;1.101699858;0.433333333;-2.497350226;n;n;;10
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3000;1519897459;IR_2019-06-19_0519-0001-5000_out.csv 52;100;-81359804;-8105378;1520203483;501;2;1.181553159;0.7;1.456774579;n;y;;10
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3021;1638052774;IR_2019-06-19_0519-0001-5000_out.csv 52;1007;367955119;174259304;1618683193;522;3;0.095833035;0.433333333;0.146957641;n;y;;10
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3034;1628469471;IR_2019-06-19_0519-0001-5000_out.csv 52;1011333333;272122084;213311979;1622588461;535;1;1.28022124;0.433333333;-2.912052728;n;y;;11
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3047;1500447347;IR_2019-06-19_0519-0001-5000_out.csv 52;1015666667;-1008099156;-886891357;1512568127;548;2;1.000084143;0.3;3.781735901;n;y;;11
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3056;1600455761;IR_2019-06-19_0519-0001-5000_out.csv 52;1018666667;-8015013;54002261;1606657489;557;3;0.623036708;1.066666667;0.587589162;n;n;;11
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3088;1662759432;IR_2019-06-19_0519-0001-5000_out.csv 52;1029333333;615021695;430366265;1644293889;589;1;1.355798668;0.433333333;-2.964965296;n;n;;12
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3101;1527179565;IR_2019-06-19_0519-0001-5000_out.csv 52;1033666667;-740776973;-746757968;1526581466;602;2;0.812896298;0.3;3.230759569;n;n;;12
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3110;1608469195;IR_2019-06-19_0519-0001-5000_out.csv 52;1036666667;72119325;10253496;1611510759;611;3;0.231959201;0.366666667;1.294445338;n;n;;12
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3121;1631665115;IR_2019-06-19_0519-0001-5000_out.csv 52;1040333333;304078526;269306512;1628187914;622;1;0.939781563;0.3;-2.17005076;n;n;;13
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3130;1537686959;IR_2019-06-19_0519-0001-5000_out.csv 52;1043333333;-635703037;-592856188;1541971644;631;2;0.843875881;0.333333333;2.779392058;n;n;;13
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3140;1622074547;IR_2019-06-19_0519-0001-5000_out.csv 52;1046666667;208172844;146294236;1615886686;641;3;0.071939486;0.7;0.070676258;n;n;;13
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3161;1629268496;IR_2019-06-19_0519-0001-5000_out.csv 52;1053666667;28011233;142930065;1615550269;662;1;1.833614598;0.666666667;-2.527038205;n;n;;14
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3181;1445907036;IR_2019-06-19_0519-0001-5000_out.csv 52;1060333333;-1553502269;-1378504036;1463406859;682;2;0.756092183;0.3;2.724365893;n;y;;14
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3190;1521516254;IR_2019-06-19_0519-0001-5000_out.csv 52;1063333333;-797410086;-71676661;1529580602;691;3;NA;NA;NA;n;y;;14
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3525;1419730726;IR_2019-06-19_0519-0001-5000_out.csv 18;1175;-1463832137;-998903689;1466223571;8;2;1.919417068;0.2;10.17729586;n;n;;1
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3525;1527988296;IR_2019-06-19_0519-0001-5000_out.csv 19;1175;-1022211431;-326588086;1597550631;1;2;1.459053755;0.166666667;8.821408118;n;n;;1
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3530;1673893671;IR_2019-06-19_0519-0001-5000_out.csv 19;1176666667;436842323;308814182;1661090857;6;3;0.334467705;0.8;-0.281357046;n;n;;1
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3531;1611672433;IR_2019-06-19_0519-0001-5000_out.csv 18;1177;45558493;329296587;1599043598;14;3;0.112166715;0.733333333;-0.414595589;n;n;;1
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3553;1600455761;IR_2019-06-19_0519-0001-5000_out.csv 18;1184333333;343418216;138269878;1579940927;36;1;1.447539166;0.433333333;-2.88666554;n;n;;2
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3554;1640446901;IR_2019-06-19_0519-0001-5000_out.csv 19;1184666667;102374618;141267383;1644336177;30;1;0.664898267;0.333333333;-2.146245933;n;n;;2
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3564;1573957074;IR_2019-06-19_0519-0001-5000_out.csv 19;1188;-562523648;-492061188;158100332;40;2;0.688832746;0.3;2.352891455;n;n;;2
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3566;1455701845;IR_2019-06-19_0519-0001-5000_out.csv 18;1188666667;-1104120951;-962635559;1469850384;49;2;1.077933284;0.266666667;4.185397588;n;n;;2
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3573;1642840349;IR_2019-06-19_0519-0001-5000_out.csv 19;1191;126309097;36383393;1633847778;49;3;0.231017884;1.033333333;0.245540314;n;n;;2
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3574;1563495173;IR_2019-06-19_0519-0001-5000_out.csv 18;1191333333;-26187667;-146660464;1551447893;57;3;0.080487753;0.966666667;0.419895327;n;n;;2
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3603;1571543948;IR_2019-06-19_0519-0001-5000_out.csv 18;1201;54300086;256953989;1591809339;86;1;0.556948539;0.4;-1.834636802;n;y;;3
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3604;1665942137;IR_2019-06-19_0519-0001-5000_out.csv 19;1201333333;357326982;295984843;1659807923;80;1;0.91985063;0.333333333;-2.390275045;n;y;;3
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3614;1573957074;IR_2019-06-19_0519-0001-5000_out.csv 19;1204666667;-562523648;-366261888;159358325;90;2;0.792470539;0.4;1.530008511;n;y;;3
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3615;1515849094;IR_2019-06-19_0519-0001-5000_out.csv 18;1205;-502648453;-495087583;1516605181;98;2;0.669501727;0.266666667;2.824100052;n;y;;3
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3623;1582799267;IR_2019-06-19_0519-0001-5000_out.csv 18;1207666667;166853274;283117127;1594425652;106;3;0.232666993;0.866666667;0.213941866;n;n;;3
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3626;1653204128;IR_2019-06-19_0519-0001-5000_out.csv 19;1208666667;22994689;169053882;1647114827;102;3;0.351288742;0.833333333;-0.341909666;n;n;;3
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3649;1606065966;IR_2019-06-19_0519-0001-5000_out.csv 18;1216333333;399520267;375150994;1603629039;132;1;0.691867993;0.3;-3.314329879;n;n;;4
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3651;1618075254;IR_2019-06-19_0519-0001-5000_out.csv 19;1217;-121341852;-128108212;1617398618;126;1;0.731216811;0.3;-2.582069384;n;n;;4
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3658;1536879167;IR_2019-06-19_0519-0001-5000_out.csv 18;1219333333;-292347726;-472188347;1518895105;141;2;0.515421027;0.566666667;0.989470973;n;n;;4
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3660;1544953573;IR_2019-06-19_0519-0001-5000_out.csv 19;122;-852558663;-793548812;1550854558;135;2;NA;NA;NA;n;n;;4
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;3675;158842127;IR_2019-06-19_0519-0001-5000_out.csv 18;1225;223073301;91790392;1575292979;158;3;NA;NA;NA;n;n;;4
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;4778;1587618357;IR_2019-06-19_0519-0001-5000_out.csv 20;1592666667;-130923276;-691496659;1531561019;8;2;0.631952575;0.2;5.957915592;bc;n;;1
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;4784;1650813615;IR_2019-06-19_0519-0001-5000_out.csv 20;1594666667;5010293;360550677;1636765752;14;3;0.21545119;0.433333333;-0.828652906;bc;n;;1
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;4797;1629268496;IR_2019-06-19_0519-0001-5000_out.csv 20;1599;28557811;47219915;1605432676;27;1;1.580818363;0.3;-4.736574225;c;n;3;2
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;4806;1471186659;IR_2019-06-19_0519-0001-5000_out.csv 20;1602;-1295240253;-1088339964;1491876688;36;2;1.740464595;0.3;6.025704407;c;n;3;2
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;4815;1645233119;IR_2019-06-19_0519-0001-5000_out.csv 20;1605;445224341;293583315;1630069016;45;3;0.833240967;0.433333333;1.637676899;c;n;3;2
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;4828;1728557215;IR_2019-06-19_0519-0001-5000_out.csv 20;1609333333;1278465308;848728183;1685583503;58;1;1.578177968;0.266666667;-5.612353757;ac;n;;3
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;4836;1570739419;IR_2019-06-19_0519-0001-5000_out.csv 20;1612;-29971266;-159547997;1584755885;66;2;0.721009303;0.366666667;1.762320944;ac;n;;3
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;4847;1642840349;IR_2019-06-19_0519-0001-5000_out.csv 20;1615666667;421296643;459002497;1646610934;77;3;0.135718534;0.333333333;-0.765981731;ac;n;;3
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;4857;1629268496;IR_2019-06-19_0519-0001-5000_out.csv 20;1619;28557811;299259236;1630636608;87;1;0.472726791;0.2;-3.434004844;bc;n;;4
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;4863;1581995816;IR_2019-06-19_0519-0001-5000_out.csv 20;1621;-187148682;-13255682;1587455003;93;2;0.224676161;0.133333333;2.142182513;bc;n;;4
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;4867;1604463432;IR_2019-06-19_0519-0001-5000_out.csv 20;1622333333;37527479;-19464418;1598764243;97;3;0.152393267;0.533333333;-0.19357389;bc;y;;4
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;4883;1589224106;IR_2019-06-19_0519-0001-5000_out.csv 20;1627666667;-114865788;-136807864;1587029898;113;1;0.636622371;0.333333333;-2.491821486;c;y;1;5
3;10;519;IR_2019-06-19_0519-0001-5000_out.csv;4893;1525561869;IR_2019-06-19_0519-0001-5000_out.csv 20;1631;-75148816;-876871637;1513023521;123;2;NA;NA;NA;c;n;1;5
